	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO0181	0.006869218688822417	0.015825891247707728	0.011116665593935714	0.0028650989879437268
SCO0182	0.0	0.0026571385985425435	0.00814746338574061	0.004877073992844879
SCO0183	0.004755952098888693	0.0024892428672828285	0.002360086124336038	0.015789150532333512
SCO0184	0.0010126367774632291	0.00023403693984481842	0.0010677302969177877	0.0019487608232361536
SCO0185	0.0067361100749961985	0.005754945921878578	0.047462608501032046	0.002122321433528536
SCO0186	0.02678994707086877	0.009736104688472162	0.008623091863749953	0.00990447679075427
SCO0187	0.029188678262397412	0.022206721198747937	0.0020089550029294646	0.0026445510242987438
SCO0188	0.006442029526634953	0.010707223662497082	0.011673671258340203	0.002567204401289898
SCO0189	0.015498335341963333	0.0007465265938051819	0.04098250404612379	0.0028685911136587154
SCO0190	0.005094653808707363	0.013981665134906823	0.014679305171750617	0.008801684666229182
SCO0191	0.028489405330453202	0.006959518883254034	0.016056188818242795	0.025513196070243715
SCO0192	0.06411926805724233	0.006884972629529923	0.23885884784457578	0.008423072411864274
SCO0193	0.9285618630734973	0.05027839650396769	0.04489923051836132	0.0011822188275096776
SCO0194	1.7776687998807434	1.4278456384945253	0.0013275540857021657	0.10900064562571399
SCO0195	3.7934953061296777	0.92007104924344	0.01483200702972372	0.017891950286751786
SCO0196	0.7813285594832317	0.05217166842403283	0.11152198647394143	0.0578961110583901
SCO0197	0.03496362776993939	0.0016487169628351874	0.12563517594811363	0.05697749029175393
SCO0198	0.014156783186458105	0.01306932355782446	0.005181668022981251	0.00022595008432158264
SCO0199	0.025302813378755746	0.026591242565776725	0.0014573887091258208	0.01010037812982883
SCO0200	0.005482561036366346	0.004036373005398409	0.005212931798907749	0.0053851359297726505
SCO0201	0.003623126331448905	0.007187835057763887	0.023671681469653486	0.020995859270018628
SCO0202	0.009418164673785707	0.014202388211828561	0.0009421032107232404	0.004462187269070027
SCO0203	0.00435222920084093	0.0014312452785304978	0.0003062326997010387	0.0021101298735808098
SCO0204	0.014338894539764951	0.012047508763663698	0.0010979315078561347	0.00435777409548011
SCO0207	0.015165842030777595	0.001112310885012947	0.0005377917857401823	0.0028842617839227123
SCO0208	0.011920090860158567	0.008898955085163024	0.003959718573559605	0.0044094938350148416
SCO0209	0.012362748792871713	0.0025164442049822886	0.016154972545446736	0.0013941384503239288
SCO0210	0.0033315133463432374	0.0004508778303569049	0.05689136995022247	0.004065894810827952
SCO0211	0.0067157129402754066	0.036980530287835635	0.005665619912012563	0.02973632634655466
SCO0212	0.005482561036366346	0.025672600487305207	0.001776822611928185	0.023152274989476952
SCO0213	0.002306550123246923	0.026342049789623238	0.005350667002479629	0.007082228343650534
SCO0214	0.007849366091201009	0.003276643128310132	0.002940420751162658	0.00511903889853744
SCO0215	0.00045686083090850553	0.009090398909464623	0.05461562887801115	0.008564459441685884
SCO0216	0.0007408476940221763	0.003569465230663812	0.0010465587870623404	0.0032154824034277456
SCO0217	0.01932089712880132	0.004802383589532283	0.010269247335347675	0.02620440773397414
SCO0218	0.0025928463206626733	0.008861553249928038	0.010540858888300513	0.004148311195926486
SCO0219	0.02126559124557446	0.0029707582583721947	0.002511360122396049	0.003673441298131745
SCO0220	0.0505758864790518	0.0025720579532060805	0.009934349639828817	0.018717066396155228
SCO0222	0.021471418671959536	0.01675092095643441	0.0035631200732346834	0.001393671021466188
SCO0223	0.006495439832434707	0.011372985814508362	0.00228828956526499	0.008707170152540961
SCO0224	0.019031313630428266	0.014361747021524054	0.17914312787913422	0.011877300110317401
