Geneid	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO0001	2.5375630962242335	6.745808518749062	0.9678849729690302	1.9328427875582854
SCO0002	0.1502298146160866	0.6402991872650527	1.543858210194597	0.238495960222503
SCO0003	0.010383602693878445	0.12430697976131926	0.33202522627009423	0.33730731520268165
SCO0004	0.8718172238776005	14.61854431267599	39.859428244925724	1.6051308150053463
SCO0005	2.1665067382092786	1.4429258212530942	25.52334977762297	0.2571625337299117
SCO0006	0.07093693922052478	0.13769394386851358	1.6916687204376486	0.4250310466149123
SCO0007	0.33832885124463147	0.05206830453575194	0.006570344405491272	0.3629811237217126
SCO0008	0.059312738828896004	2.0432946268193	0.5402549147025355	0.04052906003328123
SCO0009	0.5549610660004315	0.8967611283051762	0.23627838367085563	0.3129698262717667
SCO0010	0.4931120949929329	2.2493274287033236	5.415018286864261	0.13792849489686437
SCO0011	0.49050498919649616	0.17874802937415632	2.7746534034929633	0.29754828262230837
SCO0012	17.664850594426653	0.504438493672031	0.3894952871475663	0.020073030782772647
SCO0013	0.36349235037506766	0.4688402901470127	0.9055899872852498	0.09455419190258424
SCO0014	4.293571993684347	2.5052676717042193	4.447621569014515	0.3264248274092074
SCO0015	0.004142707516858577	0.022012281936328426	0.0034522016668187393	0.011966830206932554
SCO0016	1.7984291501720193	0.11134371786586872	1.2282173254251414	0.2978414933729579
SCO0017	0.41523162555230186	1.261203446954978	1.700214752102993	4.052418919618425
SCO0018	4.132905099710209	1.467073241117851	1.1669983946242488	3.2817896273428686
SCO0019	30.448711309374037	7.2226009245543885	3.8903225403727086	2.9975482038830523
SCO0020	0.12211100827833082	0.36224993552432255	0.12239943030324466	0.046853449678705764
SCO0021	0.34454459007017935	2.084587296224808	1.9517014383834135	3.231343881854939
SCO0022	0.002391108945946161	0.7954792677012885	0.48979855216108587	0.43928076680599304
SCO0025	0.4270497297310386	0.2642240177085946	0.19620960192787615	0.21995491574126125
SCO0026	1.1546637136375097	6.221461600588734	14.206218289190637	2.176355539796006
SCO0027	5.13413989784696	2.825681728679053	0.005788563471997589	1.1977298254205107
SCO0028	2.762040201946676	8.267665580733558	3.4070098738800034	2.548390887723392
SCO0029	1.12369232852716	0.1865728096811518	0.04692027478433854	1.3416289955548275
SCO0030	0.30124668691044093	3.7213476221539827	0.19816779503827714	0.02329565487316973
SCO0031	0.0483204488359866	0.2548812670048596	0.33976312377150936	0.8555170974589256
SCO0033	0.04264342380020587	0.060758221756411136	0.02182834713543092	0.04979738620089366
SCO0034	0.29316045386799006	0.5724893848270142	0.013013315174820952	0.0007464901805447769
SCO0035	0.18907897608735855	0.10501632206903302	0.2234652530298869	0.03527236297033901
SCO0036	3.554756651263022	2.1232873152826985	1.00052209735981	10.612358001975084
SCO0037	0.1389655429212265	7.935270118997567	0.9534567199867849	8.538041159453718
SCO0038	108.55275287530284	479.1236659302715	3.9857115845449895	24.995399628821517
SCO0039	3.7831071598556147	1.6000835388208636	0.5227713855247571	0.19955465324502664
SCO0040	0.16509512369449872	0.5585376454539489	0.019773040901658958	0.3792604689745
SCO0041	0.057701614659879025	0.3101628237976455	0.13730255207807934	0.9740650811135201
SCO0042	0.6052453114430612	0.5732340552732074	0.11188768687766415	2.57392839262284
SCO0043	1.9491914353701614	24.598785854930174	0.45600730953979063	20.71546250047998
SCO0044	0.40917887648826756	0.15422943716783338	0.15332765258576278	0.43804993049474517
SCO0045	0.0	0.21537636061116483	0.866142221437922	0.2102682318541776
SCO0046	1.4284715031995643	0.19918696348543036	1.0635974264433008	0.16318661731637735
SCO0047	0.16637680545121497	0.573227194938684	6.024900177114388	1.7236857934488365
SCO0048	0.5811923500255505	0.511690223102394	0.07132000751266891	0.5126522365445393
SCO0049	0.051822117442572396	1.8743513911008447	0.08661418603088716	1.8291607774892564
SCO0050	0.29031504970898836	1.184458918266384	0.6957810169906026	3.41966753415542
SCO0055	4.491827260525626	0.31447160816882086	7.1193531172636115	0.07326248773438071
SCO0056	2.391061513266365	1.4179276511279493	0.2751721988531636	0.5004363708859815
SCO0057	14.068543492873438	2.6833472962339586	22.05770697021096	5.565118416139172
SCO0058	2.439328956894668	0.31674514528154446	4.960513063218587	1.906607939531765
SCO0059	1.9394820349231887	3.4483476310087418	1.5489555321034807	2.1763124772314075
SCO0060	34.06136233330563	4.9274290227975515	34.55500695244067	7.3438040130121305
SCO0061	2.732320084679961	3.608713475609912	3.7731186086035624	0.6069644881780523
SCO0062	10.106539046778872	0.6268889896823366	4.1446100686888485	9.961981039811523
SCO0063	0.10248498976792048	0.4077717478637605	0.6018397056622179	1.470159848500787
SCO0064	0.09837169346122905	0.2947988483374651	0.08366522687613262	0.027605360313956266
SCO0065	0.059025585396177555	0.016435423338108223	0.019736511869257012	0.13364948077666305
