	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO1700	10.277651567258202	10.773362728653831	9.782866141753573	9.464424563873456
SCO1701	7.074201292830587	7.789060608092886	7.127219413363929	7.72703199404904
SCO1702	8.079049608895696	7.894478103308383	8.0639456291151	8.0020375669774
SCO1703	7.91143821026735	8.307422610640387	7.955176115755147	8.035525697796304
SCO1704	8.422590790527357	8.529618570645289	8.522551140196667	8.601887872733096
SCO1705	8.187386510196307	8.10762205377914	8.289926907326711	7.9484290162458775
SCO1706	8.240448675185773	8.263996394678017	8.267814374921427	8.247646110230747
SCO1707	8.162826202912889	7.850829423128009	8.257461425432213	7.904659960880977
SCO1708	7.361608793325273	7.261534334460436	7.396246330367586	7.295279100342774
SCO1709	7.88861582473364	7.622284575404904	7.78784151897493	7.630963100923007
SCO1710	7.185187897168944	7.4979646308551935	7.211099162521073	7.312257437379581
SCO1711	7.673326159122034	7.990920803689723	7.442023388610946	7.588887465468976
SCO1712	7.538663483460907	7.494292934357916	7.590630604135813	7.412742187145786
SCO1713	6.802299234340066	6.786888912656917	6.781531084861714	6.773293346853483
SCO1714	8.140872241609854	8.238921951009432	7.934644783094247	8.095132015627136
SCO1715	7.836766782071827	9.430737570646238	7.969040648259579	9.73891334457228
SCO1716	7.6102347379470325	8.323293206782106	7.634102204321196	8.49736056150055
SCO1717	9.221240276204858	8.648455668440556	9.305433312467974	8.82371620028131
SCO1718	8.16853630697513	7.886582538407667	8.146895241879513	8.029839749481008
SCO1719	7.469759148570152	7.4343964718426	7.524702760755713	7.281838547142047
SCO1720	9.21977643332824	8.666370467075366	9.20989002674521	8.473377966061767
SCO1721	11.005127699294233	10.015290516350168	10.972316316806868	10.1789728084738
SCO1722	9.84208315761614	7.54848574358468	9.594585705507466	7.466421701555063
SCO1723	9.81424302676762	7.376404309034196	9.509284188010406	7.34505682218564
SCO1724	8.935716091655703	8.896167034149064	8.82115564650344	8.941540290997237
SCO1725	7.808645331441576	8.143889255750397	7.600991207376867	8.347935050389443
SCO1726	10.4240570820703	10.137700895356199	10.080768267170159	9.583114921706347
SCO1727	8.993736984349377	8.821533466587033	8.63845087042588	8.680251204888464
SCO1728	8.113867167041269	7.888920877781087	7.896939351592859	7.965773025340187
SCO1729	9.671560379992465	8.97373866568013	9.27162815550055	8.666955370747596
SCO1730	8.520498638602737	8.344765630624005	8.51062903679287	8.104715872711097
SCO1731	8.935890314581316	9.15636134268771	8.80808957450433	8.49591342827316
SCO1732	7.743878002565204	9.3062435065657	7.6809218507539	8.264231849370653
SCO1733	8.256413401752376	9.659933881241233	8.188829827052686	8.439679302221627
SCO1734	8.27290334097472	8.975463589358041	8.353562418486161	8.76378650986159
SCO1735	7.054197783015577	7.3461141684442595	7.027659304840814	7.258282153163534
SCO1736	7.217874203146454	7.160254529228916	7.154316543604831	7.18394875918165
SCO1737	7.108884766943504	7.668786942717811	7.057190534071929	7.27026784484891
SCO1738	7.205259486789287	7.90917659284699	7.2280397350660435	7.551883857965037
SCO1739	7.420998741671686	8.375839528863859	7.45517879190788	8.122635727374798
SCO1740	6.871450263834802	11.025333391026999	6.894504599841196	10.9638792471118
SCO1741	7.00977766830422	8.129153563358804	7.1740659479767865	8.136159214475986
SCO1742	7.857483058822893	7.554797752472386	7.821788285742577	7.523501431962913
SCO1743	7.529676612867193	7.37675384268652	7.499598216151167	7.265501408604379
SCO1744	8.065148287192697	7.7045838472965675	7.99459054854296	7.771259847936453
SCO1745	7.8405262411335395	7.687987290573154	7.913914837649333	7.754934108339704
SCO1746	8.768167785191146	8.292312803594896	9.041383057727183	9.368612166880313
SCO1747	9.039898795785367	8.623514265325573	9.01206218667513	8.761176385114181
SCO1748	9.347127744852566	8.583915955245317	9.217247002638024	8.605817145500302
SCO1749	9.93871127372507	11.210859567256833	9.333614417932516	11.247634270738999
SCO1750	8.314491330073503	9.97351510050475	8.37887341817143	9.93523159760437
SCO1751	9.334873323715847	9.041669212054375	9.160530985865437	8.970589876609623
SCO1752	9.166890559104196	8.91157137131186	8.963929921887454	8.409353034696593
SCO1753	10.5643266635344	10.566840030203199	10.348257898682434	10.582721937922
SCO1754	8.574258670105056	8.798714029358505	8.390474578120179	8.79912338787838
SCO1755	9.283548030381574	8.51831826020178	9.238211067201812	8.55613382410363
SCO1756	11.695181873094967	11.669875757601433	11.932462353806566	11.772446559478967
SCO1757	10.162151980951466	9.910023926155509	10.1451603314158	10.0658751027023
SCO1758	11.3822402491056	11.344392729120733	11.047042969473033	10.578216061752833
SCO1759	9.56521256500117	9.079395421010576	9.51023055739069	9.18781788628358
SCO1760	10.455630461858368	9.785912980635493	10.477769234149967	9.840389845339214
SCO1761	9.257170437453466	8.982217976360483	9.251668128490897	9.03995911848441
SCO1762	8.565714633987268	8.505353265357149	8.674787354765497	8.621601699562857
SCO1763	7.276014530879903	8.172114106593943	7.30422290806622	8.280945649221946
SCO1764	9.097968170030747	8.580860170002751	8.97925948942379	8.60459106941837
SCO1765	10.589935020998267	9.196134435450427	10.555418912665631	9.543997915217147
SCO1766	11.769769801776732	10.253005761964333	11.783421023817967	10.8608042853131
SCO1767	11.443816910312469	10.121213147280367	11.480506539275765	10.505678096046067
SCO1768	10.532737595323601	10.131510857026901	10.4858767937574	10.402757271094567
SCO1769	8.802038365254864	8.7014069871633	8.728805073556634	8.918459538242649
SCO1770	8.462322079402748	8.41922725561752	8.43978367234047	8.559134455589883
SCO1771	10.923237415172766	9.973611578216664	10.994993902725733	10.4176898792948
SCO1772	12.529425207437333	11.4803586166249	12.551940537594168	11.864795437662734
SCO1773	8.25111790809968	9.70890344142438	8.285701686594203	9.671033584213133
SCO1774	9.372911034067487	11.623139512295765	9.517306270836686	11.999241112367566
SCO1775	9.80083154118293	9.326478269527946	9.893521316615796	9.715157525942788
SCO1776	10.176618702952233	10.041350574371636	10.2552796197723	10.151818877821333
SCO1777	11.832948231385332	11.019489041159266	11.833570764609833	11.195865027823167
SCO1778	9.018198342257007	8.520133021742796	8.999997248502737	8.737555526669826
SCO1779	9.780819955622183	9.060783341091723	9.7170464604307	9.32881276420906
SCO1780	11.57757044728337	10.974676464636467	11.677048861260467	11.300886542762468
SCO1781	11.149916707666833	9.129079688796805	10.954633231322667	9.38696300775758
SCO1782	10.267260848948732	8.900405414922458	10.1512237244742	9.09432801892588
SCO1783	8.695979061823584	8.36638177928342	8.7253168304957	8.575442179999737
SCO1784	8.290548666457127	7.9142717626344234	8.229935881238285	8.059144793097477
SCO1785	8.833887167215197	8.915474660952471	8.686422479024406	9.16280880662463
SCO1786	8.659120367464746	8.912793555617487	8.509699883724819	9.060964696380577
SCO1787	9.552092772629111	9.885174444902793	9.199685872102807	9.801365509558034
SCO1788	8.857645276682797	9.276374459163776	8.964370873606315	9.149204347220525
SCO1789	8.63601196690682	8.445592133807017	8.607962629403223	8.488886783971433
SCO1790	8.820884024421796	9.162404291997126	8.96365397145581	9.06797692736295
SCO1791	10.1220627936559	10.593273301011132	10.328179367721832	10.406858819708633
SCOr04	6.520129008277603	6.500914810546656	6.476294407839863	6.489632889997203
SCOr05	12.6253547804741	12.645533215945678	15.174273719390968	13.033705670338366
SCOr06	10.561441318363286	11.158972149830676	11.5855944558828	9.348637901998183
SCO1792	8.029486917001863	8.009868393848286	7.801496328579467	7.760768967352454
SCO1793	10.00223038804389	9.439263052057663	10.396084102024	9.790890517418221
SCO1794	10.277171598927966	10.028796796800384	10.4896986528361	10.22106197676
SCO1795	11.4296923013424	11.327737580908702	10.610517389223814	10.105609582721767
SCO1796	13.220399041016499	12.107352935135333	12.3886529602747	11.6220266326989
SCO1797	10.274089827137466	9.764808619541153	10.223151213170832	10.075434865342368
SCO1798	10.524774578411566	9.885646842958954	10.434337002565266	10.023596650295666
SCO1799	10.357540926592867	9.595219283070177	10.488727364708467	9.254283033957606
SCO1800	14.560761391452834	13.261765721724766	14.758041550037065	13.091266130966632
SCO1801	7.844146775178967	8.082080877682607	8.303710926614714	8.052757995712856
SCO1802	8.26771812656736	8.492463106590252	8.86804135741663	8.507533041109555
SCO1803	6.764814537173663	6.77557204744338	7.05620148253045	6.800395288406066
SCO1804	6.7948463949459805	7.0597761530625	7.05826225804361	7.010191566905987
SCO1805	7.152491289028377	9.406610260583141	6.973239847507624	8.09428967889457
SCO1806	11.375998513534066	10.772383233226266	11.545161100024899	11.250198870349132
SCO1807	8.162623161008623	8.541228175059683	8.221822926751786	8.780189659982574
SCO1808	9.99264697119708	10.175236261173966	10.244103632372367	10.335483011189833
SCO1809	10.017198014710031	10.9990952632156	10.196387291126	10.850277354412603
SCO1810	8.302712912602614	8.052928159448586	8.209840306176986	7.922406727230009
SCO1811	7.851001627145483	7.587607592761734	7.800079933698196	7.681554306703251
SCO1812	8.177063246287377	8.15298057496161	8.374972170882357	8.284775830085403
SCO1813	8.079723562288159	8.518162908143816	8.288265375240968	8.629252543241789
SCO1814	9.588823099194014	10.153912718582433	9.73986684426331	10.486415779764032
SCO1815	9.826423713596336	10.437114535776999	9.908042959871127	10.672002156557333
SCO1816	10.278547384697868	9.809390804233702	10.422301240401467	10.040062806963268
SCO1817	9.88424610061705	9.50850981633282	10.113618644910433	9.827954617317523
SCO1818	11.020459163303768	11.288792249858133	11.0507181317875	11.266005028655366
SCO1819	8.278344284945613	12.810820849325934	8.260488921784358	12.598992613709534
SCO1820	8.013362724832163	8.47699573340777	7.856461626275146	8.486136170173706
SCO1821	9.775371878613157	10.0889217159145	9.784217212393576	10.128665526087168
SCO1822	9.85214548834316	8.848707105931506	9.817209621974596	9.1051301380827
SCO1823	8.510871735891376	7.851852364817863	8.491177450173007	7.932237693481189
SCO1824	9.55327379097186	8.882939897795874	9.784153334055224	9.358072557204201
SCO1825	7.873306975746741	7.6492705806448855	8.004057915175517	7.694891340568433
SCO1826	8.396327203321833	8.051337709563953	8.472700942879307	7.940068852545044
SCO1827	9.80404844962824	9.416834851466769	9.96345204002256	9.480448839219527
SCO1828	8.264870783946726	9.859604900919024	8.151152683396987	10.233000199458834
SCO1829	9.427108947420015	9.963540041002114	9.286133384878761	10.284437352499566
SCO1830	7.87920041160162	8.370474209541863	7.976039154824277	8.34319474885727
SCO1831	9.413879026831244	10.029163240641632	9.036780486572313	9.57024333239254
SCO1832	9.411226066740932	10.696182079985133	9.17161464339741	10.568643640901833
SCO1833	8.820802026893096	10.9249718926001	8.756191743884827	10.895334488150132
SCO1834	8.634251713082037	11.0520573233217	8.668818054337407	11.110677043083399
SCO1835	8.015454492880643	10.191286576334766	8.091202927211322	10.187208386291534
SCO1836	8.739810216801029	11.605627427477733	8.927810375651532	11.581759813009233
SCO1837	8.269441885195755	9.497797002031982	8.721036071002116	10.00755573560946
SCO1838	9.000518925401133	10.813337984386834	11.560993230521532	12.384286968884167
SCO1839	6.4234206960654	6.4234206960654	11.107488388053099	12.0927501170034
SCO1840	10.536376083001	12.373283616746134	10.331426825654168	10.182068337401398
SCO1841	9.313209718498648	11.190850047027032	9.213436254111874	10.1000108061937
SCO1842	10.604003337196767	11.345868731372533	10.697061782667333	10.808243624743
SCO1843	7.9334965719017765	11.324206218997068	7.85646816691953	11.046868025278366
SCO1844	8.337020420534037	9.237466544381993	8.454470540076052	8.48416165923421
SCO1845	10.020184628910256	9.038170296393544	10.089808159455002	8.893225421816233
SCO1846	7.680499551464943	7.34389420976992	7.700418392777597	7.252082673055227
SCO1847	9.1862791997887	9.741350310817724	9.551727947343666	9.81020536392544
SCO1848	9.559791143814584	10.0448556961992	10.019478597668057	10.1201318384468
SCO1849	11.046168027765567	11.393511285064898	11.553192572573566	11.523213610095766
SCO1850	10.248712657628793	10.528666028734	10.709986775507167	10.806609023312035
SCO1851	8.844919979673579	9.073902743676841	9.171842695824346	9.242955542100331
SCO1852	9.425461686245638	9.483054773622484	9.717867976978273	9.68981221439648
SCO1853	8.874825911613089	8.995139145518722	9.22199731584525	9.07168075599727
SCO1854	9.223710909817123	9.296167051869743	9.441101190988567	9.411563998711143
SCO1855	9.198747962301084	9.266942981690539	9.526211112473797	9.205991144732854
SCO1856	9.345450702739596	9.526436851594065	9.8252508056633	9.563773351250184
SCO1857	10.168612698358794	10.2515870094292	10.5672550397919	10.268728462839634
SCO1858	9.655483465816992	9.631099683841837	10.055135662301437	9.663694347562677
SCO1859	12.524974182590332	10.525994389384133	12.607383924649568	10.926743373764301
SCO1860	14.438548755770332	12.038989682841935	14.664810899051401	12.728242304780267
SCO1861	8.645774689898083	8.299077881952586	8.687067398691484	8.266486655285854
SCO1862	8.078239578537247	8.123248008994747	7.965654329346356	7.8330902412255865
SCO1863	10.172968717412301	9.741677712402213	10.308290427344632	9.817049935773694
SCO1864	7.442047817200887	11.4298987141399	7.601290102046877	10.706017532303733
SCO1865	7.730423016800157	12.001371235693199	7.925278137944897	11.463267471668132
SCO1866	7.412830148520119	10.545873590688101	7.5435560064059	10.142483805119218
SCO1867	8.18444129778392	11.1644843794284	8.199007822567697	10.7508656376801
SCO1868	9.85869566361834	9.977540024271226	9.715665155993348	9.7179141901301
SCO1869	8.83913652533215	9.250102305098153	8.787523356953583	8.880130634862004
SCO1870	9.095354788533287	8.709071750588786	9.142496255175155	8.66883542631723
SCO1871	9.950597417081934	9.332418771660427	10.264897816325634	9.403851371210806
SCO1872	8.568800795957413	8.461478633369998	8.72224658363745	8.39020178244737
SCO1873	9.446869835555704	8.880592627533984	9.457739842605527	8.95677588804479
SCO1874	8.119366197298463	7.823628438447037	8.221727026839181	7.7432737257783595
SCO1875	9.437797970151093	9.871037971330294	9.29017104853879	9.01420594810511
SCO1876	7.4806497984688	7.846753012792011	7.417822252702723	7.480421869654364
SCO1877	7.201191461496403	7.45336566119276	7.199440164299463	7.342893886883554
SCO1878	6.90230881736247	7.516744785790997	6.964431814888367	7.93231334105196
SCO1879	6.719524825916793	6.868737394472798	6.7707745491146305	6.790608800378997
SCO1880	6.915409556283387	7.181203478629963	6.987270433452527	6.945321360231773
SCO1881	7.02327783272942	6.98789201270984	6.927521768723843	6.95571053681833
SCO1882	7.534771853248773	7.512103649522246	7.542088493220397	7.515226832312197
SCO1883	7.497200947344993	7.574598970885144	7.56754394483976	7.5300989048878835
SCO1884	6.931416808088667	6.96711017966481	6.840128276330257	6.875120543311861
SCO1885	6.988151682480741	7.143787500397093	7.007686797271517	6.895738051934123
SCO1886	6.908361585736373	7.18658573326245	7.037582995818607	7.03756940130629
SCO1887	7.1631198962502864	7.265720318122024	7.118853626942754	7.157418563308056
SCO1888	7.48810337587344	7.558402580865923	7.483554282510823	7.5216919029604545
SCO1889	7.524658789392021	7.485132153675736	7.628564121449373	7.63625523515725
SCO1890	7.412812047658604	7.594896691052987	7.43835213141388	7.454263553930272
SCO1891	7.080365387512367	7.146946550613293	6.916256814718693	6.98596680328856
SCO1892	7.839896522280153	7.54149811273614	7.834764444516103	7.5664780355634065
SCO1893	8.495544004153217	7.830067632980238	8.558960935379387	7.9532784603412034
SCO1894	7.554646093481398	7.72424159752133	7.714587444834677	7.630972583757303
SCO1895	7.527786770666487	7.762825461284193	7.538281844716494	7.527307809474813
SCO1896	7.67955483612689	7.880764994654936	7.727372820776246	7.778748019763447
SCO1897	12.298829409737232	12.048044020205532	12.678069865896568	12.7227374167851
SCO1898	12.7852471158987	12.164694898509666	13.237802559972566	12.9837215764234
SCO1899	11.728775145441901	11.084251442075534	12.085777537896368	11.988624485228366
SCO1900	11.8926777472247	11.335340287673134	12.367134222844568	12.139703411930801
SCO1901	12.542333462667132	11.967155191618433	12.985940374027132	12.684531572646899
SCO1902	10.053291488055967	9.820541959451111	10.371197324219834	10.168382555176967
SCO1903	11.263568337107733	11.644883595003234	11.242321502618168	10.632712613817333
SCO1904	10.533403745656	11.7986253339279	9.81636017137571	9.831252295951588
SCO1905	12.668675826957033	14.039136338232067	11.411085102549933	11.312197160954867
SCO1906	10.160796119413066	9.145610769500044	10.043347549342768	9.155905635253994
SCO1907	12.040492374853534	10.874643911043465	12.058839517156068	11.1234281211879
SCO1908	8.66593671222663	9.509043310166176	9.756428166367185	9.755539077927246
SCO1909	7.63915441386003	8.23300526794912	9.760033697371194	8.388042369889256
SCO1910	7.18603511468102	10.441816773891967	7.32156286605948	10.425780318976834
SCO1911	7.362504537500702	10.646622748476567	7.533101380856043	10.559811911762333
SCO1912	9.100039630126687	9.215484547796168	9.120945639917197	8.994372220876587
SCO1913	8.832531783759537	8.744100680175526	9.045590119437426	8.586061243653557
SCO1914	7.6155326501076495	7.618401672442556	7.449013492179716	7.2615608416813195
SCO1915	8.755573101579943	8.647891817107327	8.680517145970542	8.83547818868639
SCO1916	10.724988707091	10.700641937928333	10.817127520274466	10.8872540766329
SCO1917	7.648348576730243	7.387968468413294	7.771975157324896	7.353186156200256
SCO1918	7.4897941550783536	7.03596258132283	7.272587124908931	7.158357737459919
SCO1919	10.172079104173333	10.141566600764534	10.3970352202856	10.293035180641965
SCO1920	10.798383340791533	10.6393602334707	10.997503515911832	10.8612453979246
SCO1921	12.010994442636532	11.5635437104683	12.178441124268966	11.899644287284232
SCO1922	11.742451699171534	11.3407881036921	11.826407915587067	11.659367845884935
SCO1923	10.166239812056167	9.777093613032124	10.322153479448334	10.021952362808854
SCO1924	11.591654552517099	11.386415236071135	11.8325428025018	11.682112585679533
SCO1925	12.27333087455	12.355343881102733	12.489711445619866	12.676086003269333
SCO1926	10.738206512968667	11.1006666453558	10.919115406460667	11.322326560140533
SCO1927	8.737557381263349	8.10805789369332	8.5778286550704	8.14413722701822
SCO1928	9.925574985300173	9.185838499937214	9.94421883398251	9.411867390765
SCO1929	9.099315346780587	8.630965938545543	9.18921830733805	8.771515848286763
SCO1930	10.219164502657968	9.633830081185563	10.208198012446367	9.767359892244869
SCO1931	8.777803035282354	8.604470952585332	8.715375225951698	8.69109366162874
SCO1932	8.82086906104242	8.802431154787033	8.889144896273649	8.769060192180055
SCO1933	8.285876433374897	8.59103501415175	8.348817757922776	8.46138529071384
SCO1934	10.349770261403334	9.888843604770587	10.392849749441766	10.084119993129095
SCO1935	14.2777394190877	13.465169301227766	14.288602793431133	13.522689669638732
SCO1936	13.4441364526128	12.652925087672733	13.398911865342898	12.733106477029068
SCO1937	13.182085500039733	12.162922907464568	13.111707451530767	12.201582041424233
SCO1938	12.1260422766078	11.141581310562167	12.102515845200633	11.2320345618735
SCO1939	11.941367503727998	10.923193087209432	11.834555118303568	10.8944494933867
SCO1940	10.414931139662167	9.52419834954484	9.948844473363314	8.860127289369602
SCO1941	10.603371443126868	9.66079056545937	10.197732445371765	9.160333420800798
SCO1942	11.335178933377733	10.167914236913367	11.161781850668	10.317888709843935
SCO1943	11.3178332733575	10.275782149842167	11.327831509378166	10.691163704263767
SCO1944	9.950785075173997	9.427803136732154	9.891864370350516	9.513382494939892
SCO1945	12.098210256200167	11.557660141004567	12.2952349415052	11.749011972049132
SCO1946	12.2031018040498	11.698320955305599	12.36187652304337	11.979226813346868
SCO1947	13.2174957646978	13.236312714643267	13.401457525637733	13.5847055336328
SCO1948	8.54259591495054	10.4258511294569	9.491830105096772	10.953606426201967
SCO1949	6.522987174692047	6.6880606980956	6.649903889444773	6.678674557801531
SCO1950	10.977678331686567	11.5672134215845	11.100951693062266	11.855666743182633
SCO1951	10.284604994434867	10.266332867245033	10.371644799838935	10.553063314329934
SCO1952	10.321547722677867	9.896159340918251	10.2414562163418	9.976463189832637
SCO1953	10.758650792452933	10.334913121974301	10.8726019756218	10.596450757712667
SCO1954	8.68445749370463	8.038105875897584	8.878363891348227	8.589904227509017
SCO1955	8.023689113106764	7.614491856872134	8.16724332991568	7.7765003358663165
SCO1956	9.8355407314334	9.436184886837978	10.071816928964433	9.97396016095585
SCO1957	9.649634444176248	9.159895826043	9.946869841582467	9.66169997438759
SCO1958	11.485216744769966	11.3226000601383	11.582315242505535	11.347875357981335
SCO1959	9.978150374866265	9.162255827626959	10.243631560959766	9.456400781387075
SCO1960	10.343145577363233	9.74291832826649	10.243040180476333	10.05393062843395
SCO1961	8.968472688260162	8.725900211585488	8.932268679208386	8.92253508092985
SCO1962	7.911200934354014	9.965786619320426	7.783236124208137	9.469019113164537
SCO1963	8.234952962500463	8.726016442230973	8.17985743511756	8.383280997179277
SCO1964	11.048682291564901	10.224033449179634	11.047194441406367	10.252842053129266
SCO1965	11.171391630572336	10.510261870116599	11.1456831332754	10.397143102644469
SCO1966	10.2129213855553	11.225830764309867	10.2118695531744	10.646428716643099
SCO1967	9.09931605358375	9.329874715543603	9.113240660953847	9.56712793406724
SCO1968	10.0008378816565	12.299873325500434	10.14172665039816	11.8737877301486
SCO1969	8.84638748062821	10.416806662846467	8.931839196979366	10.036966198500627
SCO1970	8.077840085917197	9.021487056782206	8.09809171556379	8.941309926925113
SCO1971	8.004464920473767	8.742125242785576	8.067920284180948	8.709866101961863
SCO1972	8.157110462904733	8.890942755245153	8.401461768546444	9.118642282972933
SCO1973	8.78209074335314	9.540048205819945	8.760037810297534	9.705013864520657
SCO1975	8.94627562151203	8.624669649708798	8.978925991425468	8.85297892227399
SCO1976	8.311330490957461	7.870435859402647	8.25735498031445	8.04479972524112
SCO1977	9.298581275240837	9.443647530078954	9.151385600168235	9.288588301753506
SCO1978	7.370586198540573	7.351346887894554	7.489352651287997	7.527822924543357
SCO1979	8.86849176479517	8.667071402524597	8.931576035796859	8.844805794352075
SCO1980	9.128102528634967	9.900042522915436	9.012603097775694	10.076140289837001
SCO1981	9.127762764483757	9.52743365340559	8.829289544230177	9.286889758818633
SCO1982	9.345054169048998	9.452839481742293	9.025483780970186	9.18997062822546
SCO1983	7.39308187928814	7.53541504184815	7.36710674715561	7.442735028640693
SCO1984	7.79114063194297	7.712000663913353	7.7161021599732535	8.015768008261736
SCO1985	7.96905298987847	8.022443712034303	8.13189372364507	9.82037107931799
SCO1986	9.312377132331166	9.110512399107506	8.86700618092305	8.35130491890847
SCO1987	9.332128627047451	9.236257906160949	8.77059423769479	8.192093248677457
SCO1988	9.634090441008084	9.53367095407237	9.211210767649877	8.676791703461774
SCO1989	10.05520299835619	9.631737044393127	10.059461794289794	9.593561087485876
SCO1990	7.610318006144237	7.944285233496193	7.642569059318723	7.781397979589987
SCO1991	9.845517648556765	9.057490967181794	9.992273835805577	9.174792759553846
SCO1992	9.653868083687742	8.8038631975663	9.850347314170653	8.767837753362128
SCO1993	10.072980907352667	9.363461157668612	10.3788175619651	9.1290950731691
SCO1994	7.621583036764339	8.347492180400964	7.604517204864256	8.07647256829458
SCO1995	8.08550683622787	8.709347063470867	7.9978903880785195	8.357180345333017
SCO1996	9.234094158396003	9.005034675926394	9.407533366888206	9.227473442735622
SCO1997	9.20640364052692	10.244426964846133	9.61418359504311	9.787616164989577
SCO1998	15.131278302893099	14.867755850470934	15.243245055271933	14.865015287384866
SCO1999	8.671005987708822	8.601715156017194	8.744137245938257	8.596196378397643
SCO2000	9.632571976467856	9.278376583442581	9.66072684530245	9.21894778835313
SCO2001	11.656112890690899	10.459213112444168	11.593631300211667	10.873471071244566
SCO2002	7.51664127935478	8.910347386261966	7.560173073699367	8.767339325098577
SCO2003	11.719281801379367	11.297374805935533	11.838135189605099	11.417256613169167
SCO2004	9.89274125452282	9.59450601512358	10.057354627083724	9.773004868870416
SCO2005	8.935621377924429	8.719803148542137	9.035441761713342	8.683026955710273
SCO2006	8.008706877519353	7.96784845693712	8.071843109297474	7.926754495185221
SCO2007	7.385967465995208	7.34166159787247	7.394531375431927	7.4137422619092135
SCO2008	13.395073634220234	10.8603020600098	13.395344145235468	11.463211203521233
SCO2009	10.184467794665201	8.233498018400608	10.08564210469728	8.508042345969944
SCO2010	10.466063935329966	8.28282924657295	10.236295795962699	8.474587882777493
SCO2011	10.19031929197	8.019052337060133	10.102770405993766	8.229384767465836
SCO2012	9.735484021277598	8.01165502300938	9.575943289756845	8.090479952420523
SCO2013	10.246499582002235	10.188692634373831	10.351242569653566	10.273981681153666
SCOt09	7.179096342110873	7.357187728239556	6.970998866424284	7.414617218739253
SCO2014	10.401692754448767	10.768848717508234	10.496481193845634	11.057203370945034
SCO2015	8.494652368950847	8.237631671076992	8.30144271571208	8.25237041677385
SCO2016	9.973993734649488	9.41603647055816	9.867737289968996	9.307840631599165
SCO2017	9.185467115311324	8.781611655142283	9.00798204866696	8.59663446540751
SCO2018	10.3494041937586	9.458845613329201	10.339946831678567	9.668565427980862
SCO2019	9.237696065696996	8.404936424800738	9.166330735854913	8.762547080008018
SCO2020	8.334594251081347	8.113553253929203	8.293071900765879	8.236140260484499
SCO2021	9.728084772259594	9.01132702544497	9.696076204102694	9.154653559374303
SCO2022	9.261016185437857	8.525660942500187	9.117460424163577	8.52717688824477
SCO2023	7.580604997694903	7.409137994190803	7.6733391079179825	7.349450270144561
SCO2024	7.79209261771501	7.742373276103812	7.910911399326603	7.828285535638344
SCO2025	10.8792716101223	11.016913143682034	11.218116927404632	12.481045653731767
SCO2026	11.631785468453034	12.161657394807335	12.058706879434068	13.453001799854633
SCO2027	7.66316917412026	8.589389049922639	7.886997940222614	8.624383812846709
SCO2028	7.043488038185354	10.098984206053467	7.072332665554996	11.085770260454865
SCO2029	6.749479597900681	8.56115049140565	6.768807521776407	9.427184406432863
SCO2030	6.831754939136264	8.68113090767721	6.693042382514931	9.489951927127963
SCO2031	6.956684180038185	8.169294956452669	6.976248615612396	8.899953308005147
SCO2032	6.8967212151212225	8.824985149653006	6.84997427819114	9.453635812947175
SCO2033	7.276516703445663	8.639924639235247	7.237784300536677	9.163053189696493
SCO2034	11.7883640073518	11.132147310146232	11.816148110824434	11.3232600601508
SCO2035	11.143723532075798	10.887964986887766	11.3667470847801	10.892996136493535
SCO2036	9.951022746175346	9.508311224983716	10.074293753397901	9.780687415503296
SCO2037	10.7433263105298	10.320720140149334	10.790645879408865	10.571843198065567
SCO2038	9.44194842730939	9.187393206687142	9.439929095272795	9.372139983332124
SCO2039	10.818747179089131	11.245932246744866	11.039825879265868	11.307022281772568
SCO2040	8.644500445282025	9.876526714364543	8.605694461708467	9.836608354075446
SCO2041	10.4290767325666	10.928813694022466	10.238113234451832	10.7930882181173
SCO2042	9.225389717374908	9.447228140749877	9.187509660008748	9.500248820674626
SCO2043	9.899838360456664	9.473494606676761	10.031971304463376	9.782808758991967
SCO2044	8.209611495897681	8.1996020267484	8.221194382710491	8.196198582035462
SCO2045	9.766907496971664	10.806968139966232	9.89849536819974	10.8036659387623
SCO2046	9.415589607258093	9.986062383312513	9.49720778919439	10.109396995644667
SCO2047	8.2975635891406	8.484614059261233	8.235130522260604	8.387157002596519
SCO2048	10.3149512713316	9.883496944368256	10.337762980239068	10.0887705887242
SCO2049	9.9463105761532	9.3752094948458	9.897733160255589	9.666511700352647
SCO2050	10.8009864809122	10.053345650332597	10.7688848186288	10.294202096872366
SCO2051	10.270509002366333	9.644220932962176	10.359920936634202	9.85078917074682
SCO2052	10.289152255370267	9.712391112126767	10.1707101781413	9.960011777014243
SCO2053	10.801582425406865	10.163723814643634	10.755587235828335	10.437623674167467
SCO2054	11.280268134714234	10.8974771501042	11.240974599491766	10.9753420480477
SCO2055	7.67713922227358	9.992036597169685	7.90141205958374	9.55994170265156
SCO2056	7.760557611294857	8.084328450626321	7.7981044326074835	8.213544276136798
SCO2057	9.28968387445915	8.9241110626912	9.469605988763623	9.022522806415047
SCO2058	8.911753745491144	8.635981398353566	8.902677420013397	8.523834141380965
SCO2059	9.500350594961896	9.126117534316696	9.380844427133033	9.173439697969078
SCO2060	9.43404344290303	8.408369719732544	9.396274557265427	8.656582121911248
SCO2061	9.636216759489047	9.14550607694679	9.67521128364047	9.259613339743673
SCO2062	10.572110263024898	10.750111925610499	9.8973223029994	10.481985216276898
SCO2063	6.8263332360867865	10.839699214120534	6.903834143408407	12.825311980123567
