	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO0196	0.5103360198546417	0.13187325787036686	0.19280558988606586	0.13891977428044588
SCO0197	0.10795620681544807	0.023442958877775276	0.2046421070618277	0.13781326773543243
SCO0198	0.0686944519507898	0.06600334223311337	0.04155986855521904	0.008678519157889834
SCO0199	0.09183828791006458	0.09414747751228164	0.022040785747683173	0.0580240700911522
SCO0200	0.04274950696154809	0.03668048075565718	0.04168505647074561	0.0423679750510243
SCO0201	0.03475210464345484	0.04894839138577108	0.08882882690818615	0.08365775371519892
SCO0202	0.05603024383844172	0.06880501002065804	0.017721015873092983	0.03856677010532092
SCO0203	0.0380886212266469	0.021842201343046125	0.010103344325866207	0.026521248547663377
SCO0204	0.06913487913676414	0.06337062611774139	0.019130529770118188	0.038112876631921096
SCO0207	0.0711004970230579	0.01925539651641367	0.013388948001245682	0.031006783042439343
SCO0208	0.06303462239160997	0.05446391797989755	0.03633051322492617	0.03833837866079212
SCO0209	0.0641943631815954	0.02896229851020282	0.07338249688094735	0.021557198722808188
SCO0210	0.0333242321559114	0.012259388651925851	0.13770907734571272	0.03681437586427324
SCO0211	0.04731353907806731	0.11102631863336974	0.043457335061768965	0.09955957403577462
SCO0212	0.04274950696154809	0.09250693755480399	0.024336684325849768	0.08784887589771607
SCO0213	0.02772814528745671	0.09370530008066645	0.0422321638978304	0.04858747555921016
SCO0214	0.051151298749236754	0.033048666782540224	0.031307191672003305	0.041307944750525655
SCO0215	0.012340459620134435	0.05504664358361499	0.13492668240938752	0.05343051388387814
SCO0216	0.015714618396280754	0.03449379282645798	0.018677605012976908	0.032738776211233805
SCO0217	0.0802514737742166	0.040009930390393016	0.0585071144829062	0.09346016572846093
SCO0218	0.029398675257357395	0.05434934298875513	0.05927579294647609	0.03718562085863516
SCO0219	0.08419341075874932	0.031468281694282764	0.028933026817094042	0.03499257682295749
SCO0220	0.12984078260065518	0.029280584882626463	0.057545198582878654	0.07898748085647335
SCO0222	0.08459987918029108	0.07472376006874568	0.034463120739106436	0.021553584554672017
SCO0223	0.046531135928661455	0.06157105871676065	0.027618167723831053	0.05387383456602089
SCO0224	0.07964779476007328	0.06918994874383623	0.24436525112976154	0.06292137980664814
SCO0225	0.06873693125670048	0.07386921317552486	0.029252300349484884	0.05098522987863404
SCO0226	0.028171463793671386	0.06337834705872274	0.07474443981338103	0.021488181566101553
SCO0227	0.05883678596977997	0.08872938354761964	0.05287371177446332	0.08701286620661333
SCO0228	0.0	0.04131101385506035	0.04723101762182995	0.04865162072109361
SCO0229	0.05810460848821517	0.07076933694490732	0.08074238012406315	0.08524645628337214
SCO0230	0.03900385712990203	0.049688915851841896	0.05425132628935491	0.03313886067152879
SCO0231	0.11130165022787883	0.08554285931653578	0.16399399319194927	0.003025588852471924
SCO0232	0.0642722975058327	0.14283315330351679	0.06465037583124203	0.07087509710034286
SCO0233	0.058923621619545515	0.08249273645294422	0.014239493614341374	0.056283574837435256
SCO0234	0.02047932777913673	0.05527501201001099	0.09691662157066476	0.05317827116005848
SCO0235	0.0814354228234567	0.009302054888957894	0.004785375424230957	0.03699662171215268
SCO0236	0.08037890011372925	0.03452146661513324	0.04652147613344863	0.02930759349614741
SCO0237	0.022513574612578198	0.024033031295494865	0.11558468748885214	0.03974153859515031
SCO0238	0.012171343315077878	0.012511335395524474	0.04185752616046902	0.056608100791684796
SCO0239	0.11541828181200786	0.03120621803141319	0.05360213125349143	0.03665129378320624
SCO0240	0.01806228567454247	0.04686551019395798	0.025059475137459687	0.051344126769582436
SCO0241	0.026333549093791632	0.08870809504165579	0.030137037138615663	0.044241123933012806
SCO0242	0.04500231514587593	0.107963999880868	0.03700603651961881	0.020042112365159737
SCO0243	0.07111171590310812	0.08352057074212618	0.02133894145176162	0.029792898646019774
SCO0244	0.021953937700888347	0.024136009776018576	0.04202218782588383	0.04141416182144682
SCO0245	0.12508947136213716	0.04222351590684111	0.06639744655221826	0.06338447020700234
SCO0246	0.06505977901735067	0.019320604166999163	0.017960652849291527	0.06272812505463762
SCO0247	0.019997884579691413	0.07314004899608631	0.04755387429695136	0.08897170571529495
SCO0248	0.03868567762745576	0.04764263081860967	0.08341908664480605	0.08354407253412333
SCO0249	0.04308402303304219	0.05267126450842579	0.04358563860939199	0.07235139612861062
SCO0250	0.04200362394501528	0.004662746628808014	0.01864045792105701	0.04413762192897031
SCO0251	0.022312025221417592	0.06973712098332281	0.07362573986953236	0.04676746451782039
SCO0252	0.014655667207264328	0.0177985159905182	0.09514146784705066	0.0427567764329118
SCO0253	0.05062825535416633	0.0633850710319819	0.03600321269178706	0.039256844691166304
SCO0254	0.018272589485637813	0.024660064108957984	0.04904956440727034	0.0492730773275423
SCO0255	0.03506492928808847	0.061186902871834564	0.08218021658461404	0.035185221563740994
SCO0256	0.07425813874376899	0.09924120943253911	0.1745033121041518	0.11225957132223477
SCO0257	0.0732774578603116	0.12355628955526983	0.1578985608074119	0.02617994981871806
SCO0258	0.03606616342467889	0.08381558167285823	0.10216159667612824	0.08663504269613544
SCO0259	0.062813980592494	0.08105735968574708	0.11528485136946978	0.07656236364773468
SCO0260	0.08809003353828566	0.01905446386810207	0.08362330530577955	0.04951329371054507
SCO0261	0.04407712334741843	0.07622328254063242	0.055084664146319934	0.056013038944843864
SCO0262	0.03964723954791532	0.0493046723999784	0.009601967078531441	0.035367056376683643
SCO0263	0.03731025026675853	0.03458456525293785	0.05535676325183326	0.07005211161011614
SCO0264	0.02018936752418409	0.02510523286441773	0.010278667002251378	0.029431734139113125
SCO0265	0.05186798711487627	0.02653485031513708	0.04287771800513773	0.04030700834419568
SCO0266	0.08672117719912226	0.006607296935193304	0.08415905284323673	0.0444416572820791
SCO0267	0.06092778210501513	0.03372026776224291	0.10273784500639534	0.1357340816198767
SCO0268	0.05640136669366049	0.04335927949050722	0.12412996551109849	0.034970245829376155
SCO0269	0.021630540792763185	0.017834538542174063	0.10255871375218126	0.05235497515888953
SCO0270	0.013790053949007916	0.04221814434423319	0.05994845929265123	0.026254641068053124
SCO0271	0.040979545249146695	0.04672253395176183	0.04360027698800807	0.008655632512715363
SCO0272	0.10591103062696228	0.06506239303875362	0.04604858169256052	0.024693583896720654
SCO0273	0.04980372317722493	0.019075260661907983	0.010702824977556953	0.008000946690169066
SCO0274	0.08470242726047597	0.09619768952629652	0.09919112618554661	0.04138071388792433
SCO0275	0.025156541978123073	0.05716059490239863	0.07254914673893252	0.0340672069753313
SCO0276	0.04032433822696351	0.03450944848772263	0.05269998503014303	0.05548433517484155
SCO0277	0.022986259459980708	0.06612329144731001	0.08466934296082428	0.05860626755822364
SCO0278	0.014274695401931254	0.07094632028010185	0.015153123642690476	0.0275320219153764
SCO0279	0.04780993871290579	0.014301034637325395	0.07654542764312894	0.044217972152579124
SCO0280	0.04749515113885545	0.05116188804009827	0.024597004813383855	0.028965097126684856
SCO0281	0.011585945908448936	0.04521712148670634	0.04258991387752236	0.05508730741700286
SCO0282	0.03254033917650061	0.02311637281291354	0.020611661614691835	0.08454229172566446
SCO0283	0.012314572851621002	0.07676452343838659	0.030511318297222444	0.025632746811707807
SCO0284	0.1350148780172619	0.039454020778788	0.19010281879656593	0.06460103060745244
SCO0285	0.04288411775278197	0.08528968343845911	0.08737429266812248	0.0766036389763873
SCO0286	0.05668582768714869	0.031146542916353277	0.1309692087806396	0.04621628794730538
SCO0287	0.03762812802072989	0.06203498219017774	0.04429544308488401	0.04981756728704182
SCO0288	0.014483837653524673	0.09581273638462934	0.028570036026596704	0.00966408151885074
SCO0289	0.056546873033190864	0.0830622939474661	0.03116219429669053	0.022748150336620768
SCO0290	0.08995973641968996	0.09942908531059294	0.03371677548642175	0.056114080818798706
SCO0291	0.08617047131912706	0.11194624233339671	0.04092607206236597	0.054480045138603606
SCO0292	0.0677230143816084	0.007882047337740922	0.09730643953339786	0.03581930186264909
SCO0293	0.05609126699110796	0.09580183043918296	0.03647015786658327	0.08510652650927016
SCO0294	0.0471799969882011	0.052336041626962586	0.037691380538724645	0.01443453787676447
SCO0295	0.05388012575461852	0.03726424905887092	0.01289683757965394	0.06969146989982455
SCO0296	0.06897670945314238	0.06819458740780049	0.07699843627456894	0.06925225431528757
SCO0297	0.04144980164090483	0.016451595824856773	0.2507883224140818	0.07531502498471769
SCO0298	0.09210568678752837	0.025955504212411426	0.15026253311133375	0.05549112175246718
SCO0299	0.04927882680024622	0.04759599003410415	0.07320527829138887	0.056184829141704376
SCO0300	0.04684774584076577	0.025256130228325346	0.10342394884635768	0.004650705060327831
SCO0301	0.02917300078578663	0.012657976198524639	0.0739342170289334	0.12010703179208539
SCO0302	0.04936632998245136	0.03475608384396482	0.02206190397830184	0.030598471939315027
SCO0303	0.0333242321559114	0.00856410675371239	0.08400629187735281	0.04865162072109361
SCO0304	0.06742342274254082	0.02791739172958116	0.0884631418410874	0.024693583896720654
SCO0305	0.08575973335487107	0.03369689682486319	0.08473653713238134	0.023446475505128878
SCO0307	0.09028232968683339	0.053741634795818984	0.06242104674868615	0.03260882107204198
SCO0308	0.06462587779304053	0.06297548159794243	0.0875321792618035	0.027780977155853495
SCO0309	0.08624244932926863	0.0318158642500775	0.024194704691392416	0.021508978344574273
SCO0310	0.014526677935476915	0.07274682680481805	0.05221042169498801	0.021463680276535474
SCO0311	0.012592915753148769	0.05518241219567448	0.10702801075495573	0.03499840623705987
SCO0312	0.06192487405140208	0.04458977759476346	0.01902639166332336	0.04790873957118857
SCO0313	0.08854238168855913	0.0245896873539358	0.023726240014662305	0.06916185865874379
SCO0314	0.06213811941147892	0.009556563629613768	0.026797423191385863	0.04628628483458524
SCO0315	0.02294080139748521	0.0423096274778838	0.06755792102507985	0.025750840561756937
SCO0316	0.06114352396713755	0.010959835100564738	0.044949891540476364	0.0707781443228952
SCO0317	0.06679447042845395	0.06241179710186072	0.032141957542001005	0.0440686613033592
SCO0318	0.027988091920911947	0.11698674710419837	0.0546671693787054	0.04656358400248012
SCO0319	0.07875866848306262	0.03080262157802537	0.35374578920562394	0.06003394371964734
SCO0320	0.07088978282032402	0.07659712605358872	0.3602314740810816	0.030168410781167165
SCO0321	0.04581393363252293	0.03965654262356667	0.2905768684817772	0.044457419217741705
SCO0322	0.03606270501946522	0.055337539191000304	0.024652346463494446	0.027533302680806237
SCO0323	0.07525196975842594	0.04622060888204946	0.07283625539528217	0.046330882579857506
SCO0324	0.038378294865994665	0.01727115270701507	0.07767295771710674	0.0420556305860913
SCO0325	0.05589722890702653	0.05897188528336009	0.050290349072673955	0.08005343743244436
SCO0326	0.02699808283052985	0.034581018599881316	0.09031605066515469	0.06609698202504757
SCO0329	0.02804670492331094	0.028210706895858296	0.027652792901006255	0.08954947673350974
SCO0330	0.030670645757282688	0.05763050327705564	0.022297430301901063	0.026036438237926774
SCO0331	0.07344862880308074	0.03180407160344874	0.06458688606087282	0.04133668880303596
SCO0332	0.07811822471485415	0.04564284348634711	0.09263967033941764	0.0601986584571531
SCO0333	0.04640334415059774	0.03936490762531972	0.053289538355718785	0.028905738011189876
SCO0334	0.05742346462232753	0.042467983627312494	0.06578067513065167	0.09356927259441328
SCO0335	0.08154970705621627	0.03655886014824843	0.11378746917918701	0.007193117693413508
SCO0336	0.033576499617404124	0.050048718987168034	0.025431361083112693	0.07449023591256695
SCO0337	0.08897539385625551	0.026847183585758213	0.03317486935103975	0.006785186839939921
SCO0338	0.06958405039025627	0.05215355930243876	0.023536472988860576	0.04378513718877513
SCO0339	0.03939138568095761	0.08665260879837787	0.08538595700016444	0.0719807778460151
SCO0340	0.056693576466856764	0.05748430836818989	0.058798160824280764	0.017112679657076333
SCO0341	0.08143909998256836	0.11519170250577002	0.04758975176522462	0.03156091960401309
SCO0342	0.022669769511329534	0.04495370151790838	0.08039937773054524	0.040014694868110635
SCO0343	0.024112934076806054	0.026913438442195604	0.020794478632542166	0.08702994293704341
SCO0344	0.04638734821352054	0.08032944510254084	0.03434975689276627	0.019472776514695794
SCO0345	0.04511121243611871	0.05968592734335519	0.0435778208818213	0.024289933971981034
SCO0346	0.0280253755355603	0.053823674106482124	0.07233119834394361	0.07796091235474933
SCO0347	0.03594790300469017	0.08178832971903842	0.03395320463246053	0.04361508113241097
SCO0348	0.06316665910243756	0.05111132893821329	0.025198711430195496	0.012932988426640158
SCO0349	0.028873393911296234	0.06460474772419153	0.03341216346644325	0.029512092165401297
SCO0350	0.051826154183843634	0.030425462315347648	0.06969905837526919	0.037507045851247894
SCO0351	0.11081856078746918	0.05340265007593538	0.03813488890062149	0.06304884280293886
SCO0352	0.061928736290973556	0.01817369887880693	0.016135905337762397	0.024470652664060684
SCO0353	0.04599044002356214	0.074929108512817	0.007287402968378209	0.06639458996866793
SCO0354	0.10728139317722164	0.04041200014177969	0.03600832136794748	0.016494050236670194
SCO0355	0.013843935324108084	0.08186989772952627	0.02363303089173769	0.017260164323664857
SCO0356	0.03816085112955516	0.025231328025149467	0.03169178880712	0.010439887398469128
SCO0357	0.03812147308674963	0.02638843331493012	0.03742879686706915	0.037988155357791084
SCO0358	0.08345144430232546	0.023896922685353074	0.018228404420547156	0.043540813070796984
SCO0359	0.0692429930193754	0.06029174972047875	0.017005779726297958	0.024064675844854427
