Geneid	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO1021	3	3	3	3
SCO1022	3	3	3	3
SCO1023	3	3	3	3
SCO1024	3	3	3	3
SCO1025	3	3	3	3
SCO1026	3	3	3	3
SCO1027	3	3	3	3
SCO1028	3	3	3	3
SCO1029	3	3	3	3
SCO1030	3	3	3	3
SCO1031	3	3	3	3
SCO1032	3	3	3	3
SCO1033	3	3	3	3
SCO1034	3	3	3	3
SCO1035	3	3	3	3
SCO1036	3	3	3	3
SCO1037	3	3	3	3
SCO1038	3	3	3	3
SCO1039	3	3	3	3
SCO1040	3	3	3	3
SCO1041	3	3	3	3
SCO1042	3	3	3	3
SCO1043	3	3	3	3
SCO1044	3	3	3	3
SCO1045	3	3	3	3
SCO1046	3	3	3	3
SCO1047	3	3	3	3
SCO1048	3	3	3	3
SCO1049	3	3	3	3
SCO1050	3	3	3	3
SCO1051	3	3	3	3
SCO1052	3	3	3	3
SCO1053	3	3	3	3
SCO1054	3	3	3	3
SCO1055	3	3	3	3
SCO1056	3	3	3	3
SCO1057	3	3	3	3
SCO1058	3	3	3	3
SCO1059	3	3	3	3
SCO1060	3	3	3	3
SCO1061	3	3	3	3
SCO1062	3	3	3	3
SCO1063	3	3	3	3
SCO1064	3	3	3	3
SCO1065	3	3	3	3
SCO1066	3	3	3	3
SCO1067	3	3	3	3
SCO1068	3	3	3	3
SCO1069	3	3	3	3
SCO1070	3	3	3	3
SCO1071	3	3	3	3
SCO1072	3	3	3	3
SCO1073	3	3	3	3
SCO1074	3	3	3	3
SCO1075	3	3	3	3
SCO1076	3	3	3	3
SCO1077	3	3	3	3
SCO1078	3	3	3	3
SCO1079	3	3	3	3
SCO1080	3	3	3	3
SCO1081	3	3	3	3
SCO1082	3	3	3	3
SCO1083	3	3	3	3
SCO1084	3	3	3	3
SCO1085	3	3	3	3
SCO1086	3	3	3	3
SCO1087	3	3	3	3
SCO1088	3	3	3	3
SCO1089	3	3	3	3
SCO1090	3	3	3	3
SCO1091	3	3	3	3
SCO1092	3	3	3	3
SCO1093	3	3	3	3
SCO1094	3	3	3	3
SCO1095	3	3	3	3
SCO1096	3	3	3	3
SCO1097	3	3	3	3
SCO1098	3	3	3	3
SCO1099	3	3	3	3
SCO1100	3	3	3	3
SCO1101	3	3	3	3
SCO1102	3	3	3	3
SCO1103	3	3	3	3
SCO1104	3	3	3	3
SCO1105	3	3	3	3
SCO1106	3	3	3	3
SCO1107	3	3	3	3
SCO1108	3	3	3	3
SCO1109	3	3	3	3
SCO1110	3	3	3	3
SCO1111	3	3	3	3
SCO1112	3	3	3	3
SCO1113	3	3	3	3
SCO1114	3	3	3	3
SCO1115	3	3	3	3
SCO1116	3	3	3	3
SCO1117	3	3	3	3
SCO1118	3	3	3	3
SCO1119	3	3	3	3
SCO1120	3	3	3	3
SCO1121	3	3	3	3
SCO1122	3	3	3	3
SCO1123	3	3	3	3
SCO1124	3	3	3	3
SCO1125	3	3	3	3
SCO1126	3	3	3	3
SCO1127	3	3	3	3
SCO1128	3	3	3	3
SCO1129	3	3	3	3
SCO1130	3	3	3	3
SCO1131	3	3	3	3
SCO1132	3	3	3	3
SCO1133	3	3	3	3
SCO1134	3	3	3	3
SCO1135	3	3	3	3
SCO1136	3	3	3	3
SCO1137	3	3	3	3
SCO1138	3	3	3	3
SCO1139	3	3	3	3
SCO1140	3	3	3	3
SCO1141	3	3	3	3
SCO1142	3	3	3	3
SCO1143	3	3	3	3
SCO1144	3	3	3	3
SCO1145	3	3	3	3
SCO1146	3	3	3	3
SCO1147	3	3	3	3
SCO1148	3	3	3	3
SCO1149	3	3	3	3
SCO1150	3	3	3	3
SCO1151	3	3	3	3
SCO1152	3	3	3	3
SCO1153	3	3	3	3
SCO1154	3	3	3	3
SCO1155	3	3	3	3
SCO1156	3	3	3	3
SCO1157	3	3	3	3
SCO1158	3	3	3	3
SCO1159	3	3	3	3
SCO1160	3	3	3	3
SCO1161	3	3	3	3
SCO1162	3	3	3	3
SCO1163	3	3	3	3
SCO1164	3	3	3	3
SCO1165	3	3	3	3
SCO1166	3	3	3	3
SCO1167	3	3	3	3
SCO1168	3	3	3	3
SCO1169	3	3	3	3
SCO1170	3	3	3	3
SCO1171	3	3	3	3
SCO1172	3	3	3	3
SCO1173	3	3	3	3
SCO1174	3	3	3	3
SCO1175	3	3	3	3
SCO1176	3	3	3	3
SCO1177	3	3	3	3
SCO1178	3	3	3	3
SCO1179	3	3	3	3
SCO1180	3	3	3	3
SCO1181	3	3	3	3
SCO1182	3	3	3	3
SCO1183	3	3	3	3
SCO1184	3	3	3	3
SCO1185	3	3	3	3
SCO1186	3	3	3	3
SCO1187	3	3	3	3
SCO1188	3	3	3	3
SCO1189	3	3	3	3
SCO1190	3	3	3	3
SCO1191	3	3	3	3
SCO1192	3	3	3	3
SCO1193	3	3	3	3
SCO1194	3	3	3	3
SCO1195	3	3	3	3
SCO1196	3	3	3	3
SCO1197	3	3	3	3
SCO1198	3	3	3	3
SCO1199	3	3	3	3
SCO1200	3	3	3	3
SCO1201	3	3	3	3
SCO1202	3	3	3	3
SCO1203	3	3	3	3
SCO1204	3	3	3	3
SCO1205	3	3	3	3
SCO1206	3	3	3	3
SCO1207	3	3	3	3
SCO1208	3	3	3	3
SCO1209	3	3	3	3
SCO1210	3	3	3	3
SCO1211	3	3	3	3
SCO1212	3	3	3	3
SCO1213	3	3	3	3
SCO1214	3	3	3	3
SCO1215	3	3	3	3
SCO1216	3	3	3	3
SCO1217	3	3	3	3
SCO1218	3	3	3	3
SCO1219	3	3	3	3
SCO1220	3	3	3	3
SCO1221	3	3	3	3
SCO1222	3	3	3	3
SCO1223	3	3	3	3
SCO1224	3	3	3	3
SCO1225	3	3	3	3
SCO1226	3	3	3	3
SCO1227	3	3	3	3
SCO1228	3	3	3	3
SCO1229	3	3	3	3
SCO1230	3	3	3	3
SCO1231	3	3	3	3
SCO1232	3	3	3	3
SCO1233	3	3	3	3
SCO1234	3	3	3	3
SCO1235	3	3	3	3
SCO1236	3	3	3	3
SCO1237	3	3	3	3
SCO1238	3	3	3	3
SCO1239	3	3	3	3
SCO1240	3	3	3	3
SCO1241	3	3	3	3
SCO1242	3	3	3	3
SCO1243	3	3	3	3
SCO1244	3	3	3	3
SCO1245	3	3	3	3
SCO1246	3	3	3	3
SCO1247	3	3	3	3
SCO1248	3	3	3	3
SCO1249	3	3	3	3
SCO1250	3	3	3	3
SCO1251	3	3	3	3
SCO1252	3	3	3	3
SCO1253	3	3	3	3
SCO1254	3	3	3	3
SCO1255	3	3	3	3
SCO1256	3	3	3	3
SCO1257	3	3	3	3
SCO1258	3	3	3	3
SCO1259	3	3	3	3
SCO1260	3	3	3	3
SCO1261	3	3	3	3
SCO1262	3	3	3	3
SCO1263	3	3	3	3
SCO1264	3	3	3	3
SCO1265	3	3	3	3
SCO1266	3	3	3	3
SCO1267	3	3	3	3
SCO1268	3	3	3	3
SCO1269	3	3	3	3
SCO1270	3	3	3	3
SCO1271	3	3	3	3
SCO1272	3	3	3	3
SCO1273	3	3	3	3
SCO1274	3	3	3	3
SCO1275	3	3	3	3
SCO1276	3	3	3	3
SCO1277	3	3	3	3
SCO1278	3	3	3	3
SCO1279	3	3	3	3
SCO1280	3	3	3	3
SCO1281	3	3	3	3
SCO1282	3	3	3	3
SCO1283	3	3	3	3
SCO1284	3	3	3	3
SCO1285	3	3	3	3
SCO1286	3	3	3	3
SCO1287	3	3	3	3
SCO1288	3	3	3	3
SCO1289	3	3	3	3
SCO1290	3	3	3	3
SCO1291	3	3	3	3
SCO1292	3	3	3	3
SCO1293	3	3	3	3
SCO1294	3	3	3	3
SCO1295	3	3	3	3
SCO1296	3	3	3	3
SCO1297	3	3	3	3
SCO1298	3	3	3	3
SCO1299	3	3	3	3
SCO1300	3	3	3	3
SCO1301	3	3	3	3
SCO1302	3	3	3	3
SCO1303	3	3	3	3
SCO1304	3	3	3	3
SCO1305	3	3	3	3
SCO1306	3	3	3	3
SCO1307	3	3	3	3
SCO1308	3	3	3	3
SCO1309	3	3	3	3
SCO1310	3	3	3	3
SCO1311	3	3	3	3
SCO1312	3	3	3	3
SCO1313	3	3	3	3
SCO1314	3	3	3	3
SCO1315	3	3	3	3
SCO1316	3	3	3	3
SCO1317	3	3	3	3
SCO1318	3	3	3	3
SCO1319	3	3	3	3
SCO1320	3	3	3	3
SCO1321	3	3	3	3
SCO1322	3	3	3	3
SCO1323	3	3	3	3
SCO1324	3	3	3	3
SCO1325	3	3	3	3
SCO1326	3	3	3	3
SCO1327	3	3	3	3
SCO1328	3	3	3	3
SCO1329	3	3	3	3
SCO1330	3	3	3	3
SCO1331	3	3	3	3
SCO1332	3	3	3	3
SCO1333	3	3	3	3
SCO1334	3	3	3	3
SCO1335	3	3	3	3
SCO1336	3	3	3	3
SCO1337	3	3	3	3
SCO1338	3	3	3	3
SCO1339	3	3	3	3
SCO1340	3	3	3	3
SCO1341	3	3	3	3
SCO1342	3	3	3	3
SCO1343	3	3	3	3
SCO1344	3	3	3	3
SCO1345	3	3	3	3
SCO1346	3	3	3	3
SCO1347	3	3	3	3
SCO1348	3	3	3	3
SCO1349	3	3	3	3
SCO1350	3	3	3	3
SCO1351	3	3	3	3
SCO1352	3	3	3	3
SCO1353	3	3	3	3
SCO1354	3	3	3	3
SCO1355	3	3	3	3
SCO1356	3	3	3	3
SCO1357	3	3	3	3
SCO1358	3	3	3	3
SCO1359	3	3	3	3
SCO1360	3	3	3	3
SCO1361	3	3	3	3
SCO1362	3	3	3	3
SCO1363	3	3	3	3
SCO1364	3	3	3	3
SCO1365	3	3	3	3
SCO1366	3	3	3	3
SCO1367	3	3	3	3
SCO1368	3	3	3	3
SCO1369	3	3	3	3
SCO1370	3	3	3	3
SCO1371	3	3	3	3
SCO1372	3	3	3	3
SCO1373	3	3	3	3
SCO1374	3	3	3	3
SCO1375	3	3	3	3
SCO1376	3	3	3	3
SCO1377	3	3	3	3
SCO1378	3	3	3	3
SCO1379	3	3	3	3
SCO1380	3	3	3	3
SCO1381	3	3	3	3
SCO1382	3	3	3	3
SCO1383	3	3	3	3
SCO1384	3	3	3	3
SCO1385	3	3	3	3
SCO1386	3	3	3	3
SCO1387	3	3	3	3
SCO1388	3	3	3	3
SCO1389	3	3	3	3
SCO1390	3	3	3	3
SCO1391	3	3	3	3
SCO1392	3	3	3	3
SCO1393	3	3	3	3
SCO1394	3	3	3	3
SCO1395	3	3	3	3
SCO1396	3	3	3	3
SCO1397	3	3	3	3
SCO1398	3	3	3	3
SCO1399	3	3	3	3
SCO1400	3	3	3	3
SCO1401	3	3	3	3
SCO1402	3	3	3	3
SCO1403	3	3	3	3
SCO1404	3	3	3	3
SCO1405	3	3	3	3
SCO1406	3	3	3	3
SCO1407	3	3	3	3
SCO1408	3	3	3	3
SCO1409	3	3	3	3
SCO1410	3	3	3	3
SCO1411	3	3	3	3
SCO1412	3	3	3	3
SCO1413	3	3	3	3
SCO1414	3	3	3	3
SCO1415	3	3	3	3
SCO1416	3	3	3	3
SCO1417	3	3	3	3
SCO1418	3	3	3	3
SCO1419	3	3	3	3
SCO1420	3	3	3	3
SCO1421	3	3	3	3
SCO1422	3	3	3	3
SCO1423	3	3	3	3
SCO1424	3	3	3	3
SCO1425	3	3	3	3
SCO1426	3	3	3	3
SCO1427	3	3	3	3
SCO1428	3	3	3	3
SCO1429	3	3	3	3
SCO1430	3	3	3	3
SCO1431	3	3	3	3
SCO1432	3	3	3	3
SCO1433	3	3	3	3
SCO1434	3	3	3	3
SCO1435	3	3	3	3
SCO1436	3	3	3	3
SCO1437	3	3	3	3
SCO1438	3	3	3	3
SCO1439	3	3	3	3
SCO1440	3	3	3	3
SCO1441	3	3	3	3
SCO1442	3	3	3	3
SCO1443	3	3	3	3
SCO1444	3	3	3	3
SCO1445	3	3	3	3
SCO1446	3	3	3	3
SCO1447	3	3	3	3
SCO1448	3	3	3	3
SCO1449	3	3	3	3
SCO1450	3	3	3	3
SCO1451	3	3	3	3
SCO1452	3	3	3	3
SCO1453	3	3	3	3
SCO1454	3	3	3	3
SCO1455	3	3	3	3
SCO1456	3	3	3	3
SCO1457	3	3	3	3
SCO1458	3	3	3	3
SCO1459	3	3	3	3
SCO1460	3	3	3	3
SCO1461	3	3	3	3
SCO1462	3	3	3	3
SCO1463	3	3	3	3
SCO1464	3	3	3	3
SCO1465	3	3	3	3
SCO1466	3	3	3	3
SCO1467	3	3	3	3
SCO1468	3	3	3	3
SCO1469	3	3	3	3
SCO1470	3	3	3	3
SCO1471	3	3	3	3
SCO1472	3	3	3	3
SCO1473	3	3	3	3
SCO1474	3	3	3	3
SCO1475	3	3	3	3
SCO1476	3	3	3	3
SCO1477	3	3	3	3
SCO1478	3	3	3	3
SCO1479	3	3	3	3
SCO1480	3	3	3	3
SCO1481	3	3	3	3
SCO1482	3	3	3	3
SCO1483	3	3	3	3
SCO1484	3	3	3	3
SCO1485	3	3	3	3
SCO1486	3	3	3	3
SCO1487	3	3	3	3
SCO1488	3	3	3	3
SCO1489	3	3	3	3
SCO1490	3	3	3	3
SCO1491	3	3	3	3
SCO1492	3	3	3	3
SCO1493	3	3	3	3
SCO1494	3	3	3	3
SCO1495	3	3	3	3
SCO1496	3	3	3	3
SCO1497	3	3	3	3
SCO1498	3	3	3	3
SCO1499	3	3	3	3
SCO1500	3	3	3	3
SCO1501	3	3	3	3
SCO1502	3	3	3	3
SCO1503	3	3	3	3
SCO1504	3	3	3	3
SCO1505	3	3	3	3
SCO1506	3	3	3	3
SCO1507	3	3	3	3
SCO1508	3	3	3	3
SCO1509	3	3	3	3
SCO1510	3	3	3	3
SCO1511	3	3	3	3
SCO1512	3	3	3	3
SCO1513	3	3	3	3
SCO1514	3	3	3	3
SCO1515	3	3	3	3
SCO1516	3	3	3	3
SCO1517	3	3	3	3
SCO1518	3	3	3	3
SCO1519	3	3	3	3
SCO1520	3	3	3	3
SCO1521	3	3	3	3
SCO1522	3	3	3	3
SCO1523	3	3	3	3
SCO1524	3	3	3	3
SCO1525	3	3	3	3
SCO1526	3	3	3	3
SCO1527	3	3	3	3
SCO1528	3	3	3	3
SCO1529	3	3	3	3
SCO1530	3	3	3	3
SCO1531	3	3	3	3
SCO1532	3	3	3	3
SCO1533	3	3	3	3
SCO1534	3	3	3	3
SCOt01	3	3	3	3
SCO1535	3	3	3	3
SCO1536	3	3	3	3
SCO1537	3	3	3	3
SCO1538	3	3	3	3
SCO1539	3	3	3	3
SCOt02	3	3	3	3
SCO1540	3	3	3	3
SCO1541	3	3	3	3
SCO1542	3	3	3	3
SCO1543	3	3	3	3
SCO1544	3	3	3	3
SCO1545	3	3	3	3
SCO1546	3	3	3	3
SCO1547	3	3	3	3
SCOt03	3	3	3	3
SCOt04	3	3	3	3
SCOt05	3	3	3	3
SCOt06	3	3	3	3
SCOt07	3	3	3	3
SCO1548	3	3	3	3
SCO1549	3	3	3	3
SCO1550	3	3	3	3
SCO1551	3	3	3	3
SCO1552	3	3	3	3
SCO1553	3	3	3	3
SCO1554	3	3	3	3
SCO1555	3	3	3	3
SCO1556	3	3	3	3
SCO1557	3	3	3	3
SCO1558	3	3	3	3
SCO1559	3	3	3	3
SCO1560	3	3	3	3
SCO1561	3	3	3	3
SCO1562	3	3	3	3
SCO1563	3	3	3	3
SCO1564	3	3	3	3
SCO1565	3	3	3	3
SCO1566	3	3	3	3
SCO1567	3	3	3	3
SCO1568	3	3	3	3
SCO1569	3	3	3	3
SCO1570	3	3	3	3
SCO1571	3	3	3	3
SCO1572	3	3	3	3
SCO1573	3	3	3	3
SCO1574	3	3	3	3
SCO1575	3	3	3	3
SCO1576	3	3	3	3
SCO1577	3	3	3	3
SCO1578	3	3	3	3
SCO1579	3	3	3	3
SCO1580	3	3	3	3
SCO1581	3	3	3	3
SCO1582	3	3	3	3
SCO1583	3	3	3	3
SCO1584	3	3	3	3
SCO1585	3	3	3	3
SCO1586	3	3	3	3
SCO1587	3	3	3	3
SCO1588	3	3	3	3
SCO1589	3	3	3	3
SCO1590	3	3	3	3
SCO1591	3	3	3	3
SCO1592	3	3	3	3
SCO1593	3	3	3	3
SCO1594	3	3	3	3
SCO1595	3	3	3	3
SCO1596	3	3	3	3
SCO1597	3	3	3	3
SCO1598	3	3	3	3
SCO1599	3	3	3	3
SCO1600	3	3	3	3
SCO1601	3	3	3	3
SCO1602	3	3	3	3
SCO1603	3	3	3	3
SCO1604	3	3	3	3
SCO1605	3	3	3	3
SCO1606	3	3	3	3
SCO1607	3	3	3	3
SCO1608	3	3	3	3
SCO1609	3	3	3	3
SCO1610	3	3	3	3
SCO1611	3	3	3	3
SCO1612	3	3	3	3
SCO1613	3	3	3	3
SCO1614	3	3	3	3
SCO1615	3	3	3	3
SCO1616	3	3	3	3
SCO1617	3	3	3	3
SCO1618	3	3	3	3
SCO1619	3	3	3	3
SCO1620	3	3	3	3
SCO1621	3	3	3	3
SCO1622	3	3	3	3
SCO1623	3	3	3	3
SCO1624	3	3	3	3
SCO1625	3	3	3	3
SCO1626	3	3	3	3
SCO1627	3	3	3	3
SCO1628	3	3	3	3
SCO1629	3	3	3	3
SCO1630	3	3	3	3
SCO1631	3	3	3	3
SCO1632	3	3	3	3
SCO1633	3	3	3	3
SCO1634	3	3	3	3
SCO1635	3	3	3	3
SCO1636	3	3	3	3
SCO1637	3	3	3	3
SCO1638	3	3	3	3
SCO1639	3	3	3	3
SCO1640	3	3	3	3
SCO1641	3	3	3	3
SCO1642	3	3	3	3
SCO1643	3	3	3	3
SCO1644	3	3	3	3
SCO1645	3	3	3	3
SCO1646	3	3	3	3
SCO1647	3	3	3	3
SCO1648	3	3	3	3
SCO1649	3	3	3	3
SCO1650	3	3	3	3
SCO1651	3	3	3	3
SCO1652	3	3	3	3
SCO1653	3	3	3	3
SCO1654	3	3	3	3
SCO1655	3	3	3	3
SCO1656	3	3	3	3
SCO1657	3	3	3	3
SCO1658	3	3	3	3
SCO1659	3	3	3	3
SCO1660	3	3	3	3
SCO1661	3	3	3	3
SCO1662	3	3	3	3
SCO1663	3	3	3	3
SCO1664	3	3	3	3
SCO1665	3	3	3	3
SCO1666	3	3	3	3
SCO1667	3	3	3	3
SCO1668	3	3	3	3
SCO1669	3	3	3	3
SCO1670	3	3	3	3
SCO1671	3	3	3	3
SCO1672	3	3	3	3
SCO1673	3	3	3	3
SCO1674	3	3	3	3
SCO1675	3	3	3	3
SCO1676	3	3	3	3
SCOt08	3	3	3	3
SCO1677	3	3	3	3
SCO1678	3	3	3	3
SCO1679	3	3	3	3
SCO1680	3	3	3	3
SCO1681	3	3	3	3
SCO1682	3	3	3	3
SCO1683	3	3	3	3
SCO1684	3	3	3	3
SCO1685	3	3	3	3
SCO1686	3	3	3	3
SCO1687	3	3	3	3
SCO1688	3	3	3	3
SCO1689	3	3	3	3
SCO1690	3	3	3	3
SCO1691	3	3	3	3
SCO1692	3	3	3	3
SCO1693	3	3	3	3
SCO1694	3	3	3	3
SCO1695	3	3	3	3
SCO1696	3	3	3	3
SCO1697	3	3	3	3
SCO1698	3	3	3	3
SCO1699	3	3	3	3
SCO1700	3	3	3	3
SCO1701	3	3	3	3
SCO1702	3	3	3	3
SCO1703	3	3	3	3
SCO1704	3	3	3	3
SCO1705	3	3	3	3
SCO1706	3	3	3	3
SCO1707	3	3	3	3
SCO1708	3	3	3	3
SCO1709	3	3	3	3
SCO1710	3	3	3	3
SCO1711	3	3	3	3
SCO1712	3	3	3	3
SCO1713	3	3	3	3
SCO1714	3	3	3	3
SCO1715	3	3	3	3
SCO1716	3	3	3	3
SCO1717	3	3	3	3
SCO1718	3	3	3	3
SCO1719	3	3	3	3
SCO1720	3	3	3	3
SCO1721	3	3	3	3
SCO1722	3	3	3	3
SCO1723	3	3	3	3
SCO1724	3	3	3	3
SCO1725	3	3	3	3
SCO1726	3	3	3	3
SCO1727	3	3	3	3
SCO1728	3	3	3	3
SCO1729	3	3	3	3
SCO1730	3	3	3	3
SCO1731	3	3	3	3
SCO1732	3	3	3	3
SCO1733	3	3	3	3
SCO1734	3	3	3	3
SCO1735	3	3	3	3
SCO1736	3	3	3	3
SCO1737	3	3	3	3
SCO1738	3	3	3	3
SCO1739	3	3	3	3
SCO1740	3	3	3	3
SCO1741	3	3	3	3
SCO1742	3	3	3	3
SCO1743	3	3	3	3
SCO1744	3	3	3	3
SCO1745	3	3	3	3
SCO1746	3	3	3	3
SCO1747	3	3	3	3
SCO1748	3	3	3	3
SCO1749	3	3	3	3
SCO1750	3	3	3	3
SCO1751	3	3	3	3
SCO1752	3	3	3	3
SCO1753	3	3	3	3
SCO1754	3	3	3	3
SCO1755	3	3	3	3
SCO1756	3	3	3	3
SCO1757	3	3	3	3
SCO1758	3	3	3	3
SCO1759	3	3	3	3
SCO1760	3	3	3	3
SCO1761	3	3	3	3
SCO1762	3	3	3	3
SCO1763	3	3	3	3
SCO1764	3	3	3	3
SCO1765	3	3	3	3
SCO1766	3	3	3	3
SCO1767	3	3	3	3
SCO1768	3	3	3	3
SCO1769	3	3	3	3
SCO1770	3	3	3	3
SCO1771	3	3	3	3
SCO1772	3	3	3	3
SCO1773	3	3	3	3
SCO1774	3	3	3	3
SCO1775	3	3	3	3
SCO1776	3	3	3	3
SCO1777	3	3	3	3
SCO1778	3	3	3	3
SCO1779	3	3	3	3
SCO1780	3	3	3	3
SCO1781	3	3	3	3
SCO1782	3	3	3	3
SCO1783	3	3	3	3
SCO1784	3	3	3	3
SCO1785	3	3	3	3
SCO1786	3	3	3	3
SCO1787	3	3	3	3
SCO1788	3	3	3	3
SCO1789	3	3	3	3
SCO1790	3	3	3	3
SCO1791	3	3	3	3
SCO1792	3	3	3	3
SCO1793	3	3	3	3
SCO1794	3	3	3	3
SCO1795	3	3	3	3
SCO1796	3	3	3	3
SCO1797	3	3	3	3
SCO1798	3	3	3	3
SCO1799	3	3	3	3
SCO1800	3	3	3	3
SCO1801	3	3	3	3
SCO1802	3	3	3	3
SCO1803	3	3	3	3
SCO1804	3	3	3	3
SCO1805	3	3	3	3
SCO1806	3	3	3	3
SCO1807	3	3	3	3
SCO1808	3	3	3	3
SCO1809	3	3	3	3
SCO1810	3	3	3	3
SCO1811	3	3	3	3
SCO1812	3	3	3	3
SCO1813	3	3	3	3
SCO1814	3	3	3	3
SCO1815	3	3	3	3
SCO1816	3	3	3	3
SCO1817	3	3	3	3
SCO1818	3	3	3	3
SCO1819	3	3	3	3
SCO1820	3	3	3	3
SCO1821	3	3	3	3
SCO1822	3	3	3	3
SCO1823	3	3	3	3
SCO1824	3	3	3	3
SCO1825	3	3	3	3
SCO1826	3	3	3	3
SCO1827	3	3	3	3
SCO1828	3	3	3	3
SCO1829	3	3	3	3
SCO1830	3	3	3	3
SCO1831	3	3	3	3
SCO1832	3	3	3	3
SCO1833	3	3	3	3
SCO1834	3	3	3	3
SCO1835	3	3	3	3
SCO1836	3	3	3	3
SCO1837	3	3	3	3
SCO1838	3	3	3	3
SCO1839	3	3	3	3
SCO1840	3	3	3	3
SCO1841	3	3	3	3
SCO1842	3	3	3	3
SCO1843	3	3	3	3
SCO1844	3	3	3	3
SCO1845	3	3	3	3
SCO1846	3	3	3	3
SCO1847	3	3	3	3
SCO1848	3	3	3	3
SCO1849	3	3	3	3
SCO1850	3	3	3	3
SCO1851	3	3	3	3
SCO1852	3	3	3	3
SCO1853	3	3	3	3
SCO1854	3	3	3	3
SCO1855	3	3	3	3
SCO1856	3	3	3	3
SCO1857	3	3	3	3
SCO1858	3	3	3	3
SCO1859	3	3	3	3
SCO1860	3	3	3	3
SCO1861	3	3	3	3
SCO1862	3	3	3	3
SCO1863	3	3	3	3
SCO1864	3	3	3	3
SCO1865	3	3	3	3
SCO1866	3	3	3	3
SCO1867	3	3	3	3
SCO1868	3	3	3	3
SCO1869	3	3	3	3
SCO1870	3	3	3	3
SCO1871	3	3	3	3
SCO1872	3	3	3	3
SCO1873	3	3	3	3
SCO1874	3	3	3	3
SCO1875	3	3	3	3
SCO1876	3	3	3	3
SCO1877	3	3	3	3
SCO1878	3	3	3	3
SCO1879	3	3	3	3
SCO1880	3	3	3	3
SCO1881	3	3	3	3
SCO1882	3	3	3	3
SCO1883	3	3	3	3
SCO1884	3	3	3	3
SCO1885	3	3	3	3
SCO1886	3	3	3	3
SCO1887	3	3	3	3
SCO1888	3	3	3	3
SCO1889	3	3	3	3
SCO1890	3	3	3	3
SCO1891	3	3	3	3
SCO1892	3	3	3	3
SCO1893	3	3	3	3
SCO1894	3	3	3	3
SCO1895	3	3	3	3
SCO1896	3	3	3	3
SCO1897	3	3	3	3
SCO1898	3	3	3	3
SCO1899	3	3	3	3
SCO1900	3	3	3	3
SCO1901	3	3	3	3
SCO1902	3	3	3	3
SCO1903	3	3	3	3
SCO1904	3	3	3	3
SCO1905	3	3	3	3
SCO1906	3	3	3	3
SCO1907	3	3	3	3
SCO1908	3	3	3	3
SCO1909	3	3	3	3
SCO1910	3	3	3	3
SCO1911	3	3	3	3
SCO1912	3	3	3	3
SCO1913	3	3	3	3
SCO1914	3	3	3	3
SCO1915	3	3	3	3
SCO1916	3	3	3	3
SCO1917	3	3	3	3
SCO1918	3	3	3	3
SCO1919	3	3	3	3
SCO1920	3	3	3	3
SCO1921	3	3	3	3
SCO1922	3	3	3	3
SCO1923	3	3	3	3
SCO1924	3	3	3	3
SCO1925	3	3	3	3
SCO1926	3	3	3	3
SCO1927	3	3	3	3
SCO1928	3	3	3	3
SCO1929	3	3	3	3
SCO1930	3	3	3	3
SCO1931	3	3	3	3
SCO1932	3	3	3	3
SCO1933	3	3	3	3
SCO1934	3	3	3	3
SCO1935	3	3	3	3
SCO1936	3	3	3	3
SCO1937	3	3	3	3
SCO1938	3	3	3	3
SCO1939	3	3	3	3
SCO1940	3	3	3	3
SCO1941	3	3	3	3
SCO1942	3	3	3	3
SCO1943	3	3	3	3
SCO1944	3	3	3	3
SCO1945	3	3	3	3
SCO1946	3	3	3	3
SCO1947	3	3	3	3
SCO1948	3	3	3	3
SCO1949	3	3	3	3
SCO1950	3	3	3	3
SCO1951	3	3	3	3
SCO1952	3	3	3	3
SCO1953	3	3	3	3
SCO1954	3	3	3	3
SCO1955	3	3	3	3
SCO1956	3	3	3	3
SCO1957	3	3	3	3
SCO1958	3	3	3	3
SCO1959	3	3	3	3
SCO1960	3	3	3	3
SCO1961	3	3	3	3
SCO1962	3	3	3	3
SCO1963	3	3	3	3
SCO1964	3	3	3	3
SCO1965	3	3	3	3
SCO1966	3	3	3	3
SCO1967	3	3	3	3
SCO1968	3	3	3	3
SCO1969	3	3	3	3
SCO1970	3	3	3	3
SCO1971	3	3	3	3
SCO1972	3	3	3	3
SCO1973	3	3	3	3
SCO1975	3	3	3	3
SCO1976	3	3	3	3
SCO1977	3	3	3	3
SCO1978	3	3	3	3
SCO1979	3	3	3	3
SCO1980	3	3	3	3
SCO1981	3	3	3	3
SCO1982	3	3	3	3
SCO1983	3	3	3	3
SCO1984	3	3	3	3
SCO1985	3	3	3	3
SCO1986	3	3	3	3
SCO1987	3	3	3	3
SCO1988	3	3	3	3
SCO1989	3	3	3	3
SCO1990	3	3	3	3
SCO1991	3	3	3	3
SCO1992	3	3	3	3
SCO1993	3	3	3	3
SCO1994	3	3	3	3
SCO1995	3	3	3	3
SCO1996	3	3	3	3
SCO1997	3	3	3	3
SCO1998	3	3	3	3
SCO1999	3	3	3	3
SCO2000	3	3	3	3
SCO2001	3	3	3	3
SCO2002	3	3	3	3
SCO2003	3	3	3	3
SCO2004	3	3	3	3
SCO2005	3	3	3	3
SCO2006	3	3	3	3
SCO2007	3	3	3	3
SCO2008	3	3	3	3
SCO2009	3	3	3	3
SCO2010	3	3	3	3
