Geneid	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO0073	0.2187514481745241	0.3221558156578083	0.20704302203332745	0.25525424135702107
SCO0074	0.4176473556606049	0.520383880341345	0.0	0.30290078983239377
SCO0075	0.706765603629635	0.7293517253998211	0.6665621988724804	0.6154264934172217
SCO0079	0.6679240187101741	1.0801930250193938	0.5825729868393895	0.2258013883652088
SCO0080	0.4666933307559252	2.1695180493798225	1.1319152789989988	0.6535342528053497
SCO0083	0.21444085724446427	0.6295467736604878	0.32850155367524175	0.18335604304756611
SCO0084	1.5173336348886965	0.6299404629489174	0.7316404574468913	1.0697115332800147
SCO0085	0.9370965850416548	0.1001829217867082	0.4648735565105062	0.28910215888870633
SCO0086	1.0037896108661795	0.5091068628445823	0.3549996820318546	0.17333347057599735
SCO0087	0.6528749572009018	0.6527596172283395	0.36522124814775064	0.2127708911866766
SCO0088	0.4625349989850328	0.07904751565349928	0.31820925226908525	0.5027865622271769
SCO0089	0.8079229962234669	0.38556316451776723	1.522781549731208	0.3072768231874373
SCO0090	1.0658636877330991	0.2928548993031066	0.08926064588861991	0.01577579925046843
SCO0091	0.29116701238050857	0.7616591461978419	1.8504966525299005	0.2579710184708417
SCO0095	0.5068212700520681	0.1599505560328642	0.12283477300992117	0.23496209094745796
SCO0096	0.9671000615722206	0.0754603714298893	0.3097550719170906	0.4709029125593102
SCO0097	3.348474141837043	0.7813852154633606	3.2471012423545558	1.6929252618489836
SCO0098	0.5278757199316124	0.3144508988017033	0.2553075033561659	0.36526212860880436
SCO0101	1.26466434968369	0.5818458609978918	1.1069792626797412	0.9503117059998069
SCO0102	1.1210786346108876	0.3703907656607611	0.8665135152666451	0.8987602074806548
SCO0103	0.8134952917121764	0.3329049657277446	0.46033358032985244	0.6729331835104667
SCO0104	0.5350390848233698	0.2250636711663267	0.6040300743017064	0.5776890558821212
SCO0105	1.2366783619280772	0.33412662742396254	0.922847968478424	0.529113250255142
SCO0106	2.0337176293123833	2.2757025949712264	2.5902211859498077	1.6707662798149654
SCO0107	1.727280894458748	4.425766499564992	4.988920597280268	0.43818904600294495
SCO0108	0.47760222532372737	1.7387377229483134	0.4558862208791518	0.8548525910443973
SCO0109	0.43888419680697743	0.5747879954607747	0.20205941852712955	0.36145427237859024
SCO0110	0.3927030051472019	0.1987654809819704	0.6610088346639651	1.3194367524690755
SCO0111	0.13711632670186993	0.34460772946318724	0.24260150569692787	0.06979139522124445
SCO0112	0.4592329089651224	0.41668087171243656	1.6389538842477518	0.1922255012397883
SCO0116	1.3095685148171299	1.160818218983937	0.6777308440457152	0.520365992131593
SCO0117	0.2998434152041036	0.46581233221911095	0.6401569868769995	0.21330001526594813
SCO0118	2.226690831782963	0.8722804502032606	0.8978176754818694	1.1067520540499882
SCO0119	8.421107350050043	2.5140965790055567	10.808731551495114	4.628353993879297
SCO0120	0.9307274340830188	0.7366538212915937	2.0661915740190335	0.7218740755598928
SCO0121	1.517755167860819	3.4821858430298476	4.579386337423765	2.791217854990911
SCO0122	0.7293671713752852	0.8366909003555412	1.2402146338565563	0.5442191657456217
SCO0123	0.7088850016725992	1.1282805699259786	1.297750172670771	0.7969532999975788
SCO0124	0.34894446559157083	0.20252831228058782	5.342425636480632	2.252572750192296
SCO0125	0.43468096044921783	0.42930110347282546	3.380304491156898	0.6103672840671823
SCO0126	0.8995571149022541	0.7510657481767198	4.472081641046398	0.7004343529261631
SCO0127	0.49400989681820534	0.43225695885359255	3.3057241002351807	0.5116597813198462
SCO0128	0.5564209864106867	0.9323863939236424	2.4185596411420747	0.7643792389244591
SCO0129	0.18080713411264004	0.5121374255476691	1.7660841206133913	1.145627929925397
SCO0130	0.6117852074175635	0.28787712968148016	0.060844614188022964	0.3425356306737052
SCO0131	0.3934192644811059	0.35247174139670656	0.19421232361157903	0.16170541069748426
SCO0132	0.39414834842915103	2.1158250149569326	0.4020425358094065	1.4459886246718139
SCO0133	0.53292966605282	1.3932395067779166	0.3164587992186687	1.7931700389664857
SCO0134	0.8470137004707344	1.058844739086893	0.1536703746920424	0.6713295479892459
SCO0135	0.5948248319471484	1.7770314432954954	0.7751272839678172	1.6318954476690455
SCO0136	0.13145320398450389	0.2542906472932507	0.1383500215986164	0.08569553185153732
SCO0137	0.8469653487728782	1.3764829686606292	0.5316289327249388	0.8015793941306255
SCO0138	0.5825372608281105	0.6957869775858202	0.3853590918200911	0.8145490081707302
SCO0139	0.7169728499159997	3.1256515193957917	0.31421977701427606	1.3677258461114505
SCO0140	1.5800248413729265	1.2158863660650412	1.899480045784074	2.3929050095492785
SCO0141	1.629281917947204	7.31198001902122	4.243057836703801	0.855065174146405
SCO0142	0.9370899089331244	0.5790713801145915	0.18417356357325673	1.2317977514244842
SCO0143	0.2897433757399421	1.2043031137370488	0.3234580702577866	0.33035227650290844
SCO0144	0.9494387548884502	0.6398295403832226	1.0241079883751467	1.4836156554434696
SCO0145	0.6349758694462818	0.5265488242999671	0.32169993289666043	1.001437541284621
SCO0147	0.9810564211547218	0.28082620932602376	0.13641140724837497	0.23829901025576844
SCO0148	1.2271576392494516	0.9409465844520435	1.2176916788989205	1.481267828420948
SCO0149	0.2773903674762101	0.8044278171824637	1.2780707809213765	0.44671562402572257
SCO0150	1.475315987026962	1.1988097809492593	0.30574851360861055	1.16814555777703
SCO0151	0.3721425445455879	0.32931671982989663	0.23930025468254595	0.6024512580622942
SCO0152	0.27484267536409485	0.2864523068546999	0.1274561348638936	0.2535849902795361
SCO0153	1.2666389116005667	0.5587515627940126	1.2676221430797612	0.9659586649433205
SCO0154	0.07338911411179427	0.25971600283874413	0.2737738308406125	0.20814126885934905
SCO0155	0.67106255189896	0.46300153005454464	0.9979843974679015	1.126475118586257
SCO0156	1.1534683216913033	1.7376185131013588	0.6904512752406303	1.0002672228876623
SCO0157	0.3086379358916933	0.3217314461574652	0.20005708583446605	0.3097170918603949
SCO0158	0.05780281858149626	0.39406783377451254	0.13147164634378272	0.050771747099559124
SCO0159	0.23822326970942723	0.8915225972094565	0.0680550119202913	1.5137808634904375
SCO0160	0.5012495345332121	10.945025085255562	0.7097720544949835	13.189898722188037
SCO0161	0.1127199418039228	0.2932181719164664	0.15801381543863247	0.1511316512819424
SCO0162	0.22687953313474546	0.8668644599280324	0.07861461715595941	0.2601677343302329
SCO0163	0.28929917041854764	4.303551569202493	0.28506192497132055	3.040901779497047
SCO0164	0.24360420803732155	1.034782500219806	0.14050084587021347	1.531288496607422
SCO0165	1.5401769659874813	2.862867787801723	0.6943510872466974	1.2060060566853488
SCO0166	0.30829813442964754	3.2600237273892314	0.3138911562032547	2.9625792209999857
SCO0167	0.6197394483569368	0.9080760335414256	0.30646444334287903	1.3452820644684136
SCO0168	1.309242323910276	0.3880324996625321	0.24420173422113958	2.4722819050582068
SCO0169	0.4240292037576709	1.0159117992884055	0.8162155318159031	0.8710868581248213
SCO0170	0.335827140486479	2.91342704603968	0.3911960364895224	2.2854404144222724
SCO0171	0.059745898916958154	0.33595252405567344	0.04245145968047365	0.11117929230057885
SCO0172	0.6676840398910732	10.484955098395439	0.26701702912080677	15.809830886120755
SCO0173	0.2769572326337575	1.3326517120553938	0.7607616101701659	1.1686606584492896
SCO0174	0.0834791504813143	1.263805784695411	0.13126417759347064	1.0439927352919807
SCO0175	0.10700389690180678	0.6253286847998785	0.282034290466771	0.35777650618685225
SCO0176	0.0	0.7289638386766548	0.08634208728771815	0.24904776859033614
SCO0177	0.0853517186388239	0.5668463527080052	0.26784103397547454	0.448195719177528
SCO0178	0.8092161503470018	1.9028845967295192	0.40815440537338793	0.2881586274948151
SCO0179	0.27370777414189995	1.888790068261924	0.33799953492280815	0.5191575315313813
SCO0180	0.2772211931778536	0.5258621755975418	0.16072727030983955	0.11336246157593736
SCO0181	0.16939897932588593	0.6426686530289276	0.1801594089740244	0.21383635393190908
SCO0182	0.0	0.28282707943091046	0.14980381997163578	0.33025158020689077
SCO0183	0.06304915775130923	0.11615192939610239	0.04965378067542154	0.15559261155759285
SCO0184	0.03114011799678534	0.0223908486243853	0.030586008626675647	0.06263524512549347
SCO0185	0.1741273830734639	1.0149472244739308	1.0229487537809314	0.772489672859936
SCO0186	0.43698102943309886	1.5768959272623635	0.22666359291377441	1.878280053958909
SCO0187	0.3905887008739949	2.619542113463424	0.12887376910662374	1.1414753833597817
SCO0188	0.26179484371150646	2.0534506030787503	0.49051249699362265	1.0492497151513354
SCO0189	0.49363646129445393	0.3371822084948898	1.0621787286065871	0.5927376409241425
SCO0190	0.380761395285076	1.8977988874200389	0.8256836226939704	1.3908042818125081
SCO0191	0.7983774130793003	1.5364933767921745	0.86664044931837	2.483977340563529
SCO0192	2.6058531741024695	2.544723838756746	11.974342653894011	2.9968532370856287
SCO0193	36.66858089263731	11.945814448294797	24.547159347585826	2.252305058618006
SCO0194	210.24143066568706	112.31776346911279	12.09254433581202	147.3691371872329
SCO0195	113.96914297286787	29.191879227452453	31.328378498231565	30.27793899634828
SCO0196	19.485310647678308	3.451895938790108	26.02375817513931	10.088429659366273
SCO0197	1.6695355034949473	0.45151512736823746	7.65183473372278	3.0344468713372192
SCO0198	0.7031506798113588	0.8546326434762551	0.43184453364723946	0.10653545292340523
SCO0199	0.4316206891090087	0.7701851524606196	0.09680855360560019	0.3225712002243167
SCO0200	0.26286377734053534	0.3866046589366112	0.24973517260498002	0.3919818314141236
SCO0201	0.17278277804997935	0.3714917131060569	0.5033070990821765	0.5664545926772533
SCO0202	0.5997222085494024	0.6749162433962727	0.20814966513071237	0.3130452469658004
SCO0203	1.3785910443890976	0.9024187902207274	0.2604303366697007	1.3369026222215392
SCO0204	1.7310028440766012	1.6650028108582093	0.3922957732027074	1.1817282852315596
SCO0207	0.11138156721414737	0.13946958464489123	0.04580330499786824	0.11730861400569033
SCO0208	0.15757961807721318	0.4112540942115888	0.0705076028380705	0.2548351905950071
SCO0209	0.5548556882368825	0.9759208144856497	0.5731858564012492	0.6795935290797013
SCO0210	0.12842722363454495	0.11344852788061831	0.6876303883227766	0.3214304185984506
SCO0211	0.2934026274872799	1.1327784925746218	0.14688829480376558	0.6937804194271135
SCO0212	0.5024358275749472	1.6055811766355508	0.24138534124943561	1.6503781594532325
SCO0213	0.11383714965046184	0.6882946669258947	0.15240651651379128	0.28277984814611395
SCO0214	0.4573270034807942	0.45665580429368086	0.2665553843873815	0.48089356261059024
SCO0215	0.056681417637114685	0.3827243969650796	0.2696949031545653	0.2861351295352276
SCO0216	0.038506252669098705	0.10866075560399331	0.0404884466837353	0.08252691191787669
SCO0217	0.22340714433121284	0.15118791709761117	0.17478848698193172	0.29744511168304283
SCO0218	0.08835807773920619	0.2775207494740804	0.18333808936784182	0.11614386581438862
SCO0219	0.5007894458685519	0.27926983163570496	0.14528448338511651	0.20775262332785063
SCO0220	1.241196264570329	0.3487932302397477	0.519933125181077	0.676990805737796
SCO0222	4.744475392332797	3.268455826949288	2.0294155242896985	0.7480737376115566
SCO0223	4.943787567593378	5.106554824424519	2.881430272212205	4.744039624499227
SCO0224	1.3221157316848564	1.121148089479674	7.212309300818574	1.0922220288506868
SCO0225	1.1808327387108555	0.8810157061049644	0.468169934372907	0.45531124510753695
SCO0226	0.8171298877122459	1.1014885673379409	1.7625454162061664	0.334144364600062
SCO0227	0.11912514848742693	0.6926247456932435	0.09547442840393619	0.2478279189537767
SCO0228	0.0	0.8564878036997262	0.3133032547490127	0.3216275469724012
SCO0229	1.5013467626688124	2.3681414714482	2.411411488667711	2.836480527139757
SCO0230	0.9531816848106411	1.528624511359593	1.5515494439263815	0.821174623231795
SCO0231	4.174933685099632	5.832012217795914	6.874022825207102	0.05176814344664637
SCO0232	0.9864286742781389	1.4053431088215056	0.7256626986053415	0.3576426596814264
SCO0233	0.7731291209816995	0.978291569539815	0.16929005290171326	0.6324104829100132
SCO0234	0.13958085648580543	0.5502716454196365	0.5747069016812667	0.33879167268405574
SCO0235	1.548026502665202	0.1733410354502857	0.05892402958108767	0.5591486001742489
SCO0236	1.0274516115141599	0.7769159460999477	0.6081873888504714	0.4343203843087787
SCO0237	0.11587740070745965	0.2794337860642795	0.25377455649217123	0.24214890413918055
SCO0238	0.1518516117735542	0.1659176670453562	0.4925445175826136	0.7417020610109497
SCO0239	1.063500409525871	0.31024851312609514	0.44776719919198354	0.35071117848495714
SCO0240	0.1734522001337517	0.4497163822183524	0.21743372169052544	0.436277291244972
SCO0241	0.31814332133156376	1.642457647489916	0.3409288274166589	0.6809004118913669
SCO0242	4.251081804691347	6.053891408330214	3.3438878729122004	1.1481249800747586
SCO0243	8.12075236183737	6.221621740476812	2.6689258182050675	2.6348919631117655
SCO0244	0.40055867668795025	0.32502913504373243	0.829034203780888	0.6003452727100455
SCO0245	2.017665589724454	0.6400559790516047	0.9060560209641516	0.9311641946524931
SCO0246	1.293476171668583	0.4197445983556206	0.25354081027103803	1.4531045890281007
SCO0247	2.876224857948462	5.112568306577854	3.5655508298864214	4.947795142035181
SCO0248	3.7704847033254922	2.303280793278965	5.266022970156204	3.532439628741711
SCO0249	0.8075797523515373	0.7177443259968673	0.5388032543431962	0.7371899285601062
SCO0250	0.9855317266457752	0.17840739574096326	0.35807266898292095	1.165969515072296
SCO0251	0.670917613427965	2.7224564715254376	2.253379919242089	1.8212352945612305
SCO0252	0.15532121905479251	0.17193465800218202	0.9362702960253039	0.37408350746015423
SCO0253	1.374532539831073	1.0829772333976928	0.919919510194414	0.6696947049737846
SCO0254	0.615294961397205	0.5100973341753944	1.6564273190823562	1.0209890407088216
SCO0255	0.25812218598635195	0.9979927226692717	0.6796977210408348	0.59185246434733
SCO0256	3.435230003310089	5.248606553599448	13.730596086472675	8.736686854306912
SCO0257	2.192237879981763	3.991959267460267	6.912048136863714	1.4119557611304026
SCO0258	1.2504167190753686	3.29462375325681	5.94753720919307	4.883062876398101
SCO0259	1.9324214994895803	2.96706795724333	5.021474740839695	3.7336177972120224
SCO0260	8.687099619137614	3.58005388209223	8.861804808441901	12.238610822264395
SCO0261	0.913380832161578	2.0388097776203287	1.1954916898931571	1.626679650209415
SCO0262	0.7280108541171822	1.0750166684022198	0.10730233139127494	0.7978387699757906
SCO0263	0.3318320636555444	0.41447177870081053	0.5122687749038803	0.7586070306243878
SCO0264	0.9606762833836673	1.2011732915770454	0.26984940558085363	1.737835339793083
SCO0265	1.6494619835824265	4.690521424806662	1.1026299532845547	5.0631455935199385
SCO0266	1.0213668426888225	0.12843112083036698	0.9830586081411857	1.9876956048742347
SCO0267	0.4343942612766182	0.35499717711329815	0.5194641916054523	1.2087638737333433
SCO0268	11.457083157877998	6.301995662020984	19.56490980768202	4.734886536407254
SCO0269	0.2943526752660587	0.17055591431253783	1.1442012581675383	0.391471248994426
SCO0270	0.14562829659776566	0.3477235446285624	0.6092595631999892	0.2166596585621018
SCO0271	0.3145675811018672	0.38838784946305716	0.3133504464938807	0.08319970019681998
SCO0272	0.4150964334956745	0.31115568077415456	0.2568992070676664	0.1166608957615382
SCO0273	0.24025621134642075	0.0845560324955698	0.04626659673903308	0.047504249015324525
SCO0274	0.4693801667732403	0.6253402698091478	0.5289818221325919	0.19991054675565806
SCO0275	0.40399295377424466	0.8672661260093024	1.1249472605014592	0.5187956993797349
SCO0276	0.9964784753223732	0.49409955447559895	1.1821490615994357	0.8257034016022748
SCO0277	0.8997387097130624	1.6029809307024574	3.529328422398997	1.5738176760766383
SCO0278	0.1565471381838954	0.7575998529120982	0.13728608789290872	0.27741458318619333
SCO0279	0.7176968560885865	0.22016991842986755	1.105308421175543	0.5039057649471352
SCO0280	0.688800149315367	0.6062107139894702	0.3594864053333274	0.2733155740384463
SCO0281	0.16756358729364462	0.6383660018040088	0.6790278576889179	0.6356266128703317
SCO0282	0.6758522391307009	0.4763772385703326	0.4514426747838791	1.6527276878392403
SCO0283	0.14051709942707913	1.3130977854144286	0.34414420027789394	0.34549599661660707
SCO0284	1.4058217677792122	0.4870515128953219	2.21258741810696	1.1320957488063517
SCO0285	0.40017895168701123	2.3303584612650754	0.7369588849865611	2.6074829188650077
SCO0286	1.9834197638594568	1.034420893383189	4.160245366249572	1.8915867580828243
SCO0287	0.6471356772504628	0.962496196065006	0.7214371591202149	0.8264280714785088
SCO0288	0.39443513052670337	1.9600283929848854	0.7264802115614626	0.27185400700076306
SCO0289	1.5752827407391774	2.109366991819669	0.8908486128095119	0.5814126667487202
SCO0290	0.3541759241186979	0.5097464034423804	0.10937032771868675	0.20704102684705392
SCO0291	0.677125400493546	0.7101737831094704	0.31063229086165817	0.38752925340844613
SCO0292	0.5494613989090519	0.05862988795657586	0.765155728336942	0.20629557841012544
SCO0293	0.2718225034178936	0.4341234046594233	0.16878505801560512	0.2982578291376226
SCO0294	0.9241258810275286	0.7403831282035859	0.6447770301228374	0.16249239586263198
SCO0295	0.39614152081511006	0.29176946779419244	0.07148077042268479	0.49145547769302844
SCO0296	1.52900521644138	1.6429283609671244	1.6509193637774515	1.4241709877658546
SCO0297	21.477816336441748	1.990107595260268	65.29635986763812	4.867059552378124
SCO0298	15.417232841212712	2.292232164707888	14.658929165287532	3.2751854455522604
SCO0299	1.2746586993484574	0.6707248515831012	1.5235880889308342	0.6569557864498052
SCO0300	1.2113711624759533	0.37777525214400226	2.4723601613950423	0.042274687759562064
SCO0301	0.3515309941239442	0.10651281912864367	0.8189110853164099	0.8409606146841232
SCO0302	2.1731148799161493	1.0289188930724396	0.7514639903549536	1.025096247159464
SCO0303	0.398310519678154	0.05433044338021522	0.4413232285611808	0.13517679510434252
SCO0304	0.885747727199296	0.3220315236084098	1.0941688591786345	0.28169338244859193
SCO0305	2.884097288928157	0.4164625773628736	2.4160931499859126	0.49188698970992867
SCO0307	1.2033033360861416	0.7464634803860443	0.8528287182257821	0.44046891413263556
SCO0308	1.6631881358495442	0.8941562265226174	1.9738618677445	0.4069919387810693
SCO0309	1.0459462133105646	0.29014212683722496	0.26730200331336246	0.17846943096480025
SCO0310	0.3794274055028561	1.276961167500925	1.523385972312027	0.3509084067892177
SCO0311	0.03044554063058933	0.21221650770338624	0.09507822388966139	0.07229507425981281
SCO0312	0.2617905576679153	0.1720053087818552	0.07519236709348222	0.1554560102234839
SCO0313	0.30650492159803044	0.09001008617384103	0.06657864627847157	0.19512771009323773
SCO0314	0.1797240472138405	0.03515680309305272	0.0746371896574578	0.11674481122223024
SCO0315	0.16318461832049533	0.42329329711238195	0.4240233695424093	0.18036951661036152
SCO0316	0.4168844540741833	0.08261786025037444	0.27131331077452125	0.6220263830721476
SCO0317	0.847501317738918	0.8550797289039356	0.38901237700573665	0.638229629604024
SCO0318	0.1104066681836655	0.7187655342387032	0.23948795175872517	0.21594361575314697
SCO0319	1.08365871485625	0.35979946548667713	32.83590813731001	0.9499815426389864
SCO0320	1.4806863895187539	1.115440703556419	56.40334783300249	0.5564043942178925
SCO0321	0.7634384229259668	0.5746404178834735	11.160585825302679	0.4617911206320301
SCO0322	0.23716160310122678	0.6147853443534772	0.15170571414401252	0.1766858100643585
SCO0323	75.0231410959802	65.01986864312181	67.6880049016619	54.98101102479723
SCO0324	2.5032953474228625	1.464258574774502	4.748978952602205	3.9711244883788046
SCO0325	0.10625240415943536	0.598540173364006	0.08637608162206806	0.6720323527738998
SCO0326	0.36295798667106627	0.8748067625030825	0.9969858780980586	1.5766020254947002
SCO0329	0.32785575367291764	0.6216503920100822	0.3083233766056369	1.5113910498894918
SCO0330	0.30526201498241945	0.8727297790679059	0.18640393577564981	0.3245850552334551
SCO0331	0.5925447798834323	0.41475005743903526	0.4143964786471057	0.5244208700822537
SCO0332	1.530266949015812	0.9047923192968743	1.6095500702327736	1.1661032180979805
SCO0333	0.28248616372098656	0.29625472298482736	0.3374768795881304	0.18382375277127377
SCO0334	0.11953089525376591	0.35724849201664316	0.1692406152218827	0.2969737574850544
SCO0335	0.3949485599984826	0.29856210976015846	0.5223813669032421	0.09253611814694654
SCO0336	0.19251557557889434	0.5194706204149351	0.16230114477536142	0.6169041180562224
SCO0337	3.030607917570894	0.751819060594099	0.8958166442321228	0.3207382865342912
SCO0338	1.3247874889852191	0.9672909327054608	0.4064695967749584	0.5472449039037139
SCO0339	0.5674045656745292	1.154181719126631	1.2038149286180122	0.6274563515830068
SCO0340	1.1588516149331862	0.9423630865715962	1.193271248429223	0.22429292887718308
SCO0341	0.14839753608494458	0.361953556926575	0.0745537022206328	0.06206835039930116
SCO0342	0.07404359877546875	0.24123180819042384	0.21954360896450503	0.13627618561973304
SCO0343	0.2508772178586207	0.22916334552162748	0.2535919153777467	0.726730319212207
SCO0344	0.43669732968717717	1.0006795460332305	0.29789185530388423	0.15060729560292574
SCO0345	0.7781223059833914	1.2564184061621426	0.6777633225952974	0.6121404242001209
SCO0346	0.14176634387482037	0.8101252446061782	0.4479432572600813	0.9417640934521802
SCO0347	0.2221560168779044	1.056022912524208	0.21164992304944671	0.4394226360175596
SCO0348	0.4132787550958456	0.5983913034760384	0.18661293260044337	0.17017524096594025
SCO0349	0.12370006426244493	0.4370683471926247	0.19237173582199998	0.17662732521913588
SCO0350	0.3819137306120707	0.27305457825960977	0.45364069431580745	0.2952420817944296
SCO0351	0.5809558058332014	0.3177838538905309	0.20870086954864797	0.36661758692006663
SCO0352	0.3807910193245478	0.143170655622496	0.11130255748303815	0.18465509203761735
SCO0353	0.3718965409282612	0.7389320825524192	0.07720805422031618	0.5206911677818168
SCO0354	0.682421559185233	0.38738187436961163	0.23810302247675116	0.13451148904083848
SCO0355	0.1612352407801319	1.1046074034656386	0.2372011296414708	0.16465170742869953
SCO0356	0.41784199133644845	0.3202605438131433	0.30992919715659395	0.08636135303379483
SCO0357	1.3500004335363098	0.8772928859574136	1.2690744185505796	1.166219014076801
SCO0358	1.2259759227555085	0.37479374752856914	0.2400157665955982	0.5345434589471733
SCO0359	1.5989393293534577	1.184339734299847	0.38431786460214046	0.5541581973351557
SCO0360	2.340604974334503	0.5507471188715173	1.3802269953532793	1.9758825969519478
SCO0361	0.2699002344861315	0.20165106925718604	0.43904332560916776	0.3380476497213138
SCO0362	0.3471446929181184	0.10582936424845307	0.2770405530998258	0.27281608859793005
SCO0363	0.0731006615025563	0.42276533881288425	0.11457257864060871	0.2849563289261315
SCO0364	0.5131386936762504	0.21859628042340903	0.15352514137419865	0.24151746460569784
