	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO0126	0.06070245706034597	0.06647929342154504	0.3455879135673933	0.07065452882340159
SCO0127	0.050527577581068656	0.053803765642613466	0.3851397091508207	0.046538686540394704
SCO0128	0.029081350810720122	0.05489948796471685	0.12955972791960135	0.0462918464918053
SCO0129	0.010634607628621378	0.03212928354533414	0.11667026049403997	0.08528170631436544
SCO0130	0.1049180427480553	0.06576142089795638	0.010330998412043524	0.08483480241988384
SCO0131	0.16401896642059743	0.09660343668334011	0.08869902877796006	0.06181807260987226
SCO0132	0.075604321475581	0.08763370851867457	0.08321183250724304	0.06693550606838741
SCO0133	0.0970747006699506	0.11654628092292155	0.054254785520444784	0.16160078477740003
SCO0134	0.10239930399968813	0.06851212903454805	0.017593408314470656	0.054567518559861174
SCO0135	0.07872366481526635	0.09151449747422391	0.10575999074217231	0.0964405510261385
SCO0136	0.02691164762677931	0.04543215538696455	0.03339243259757115	0.011118482650857879
SCO0137	0.08699047915258748	0.08318592603466464	0.0661761398177048	0.06491117519930925
SCO0138	0.13407059495236348	0.09927650592273204	0.10567566181609869	0.1449283317548468
SCO0139	0.11536742519109186	0.20640748214121551	0.044098458813256636	0.08301444999448704
SCO0140	0.11222576848677972	0.06445002673182312	0.13164362682918793	0.08689292915422245
SCO0141	0.06081981171959341	0.1633880174758969	0.14804082160370102	0.01993166648961616
SCO0142	0.21694667068484796	0.08340611058454273	0.03937842905896729	0.1786220078840331
SCO0143	0.03352708996764765	0.1259940461166371	0.03136182315143346	0.03746366456958747
SCO0144	0.0992507755884634	0.052283705357430474	0.0768294870778714	0.11702472834357178
SCO0145	0.06959811339595105	0.054247766922290594	0.032021088413054614	0.12282046790646342
SCO0147	0.09193191343811949	0.028113749977738595	0.013321190762467773	0.02165795843251932
SCO0148	0.0782055431670391	0.06599843116495648	0.08340883785930103	0.12667974230281498
SCO0149	0.02831949062383824	0.08564075741493435	0.12651197247675228	0.04061311554908531
SCO0150	0.13709010006506203	0.11386683637355921	0.025679131729419675	0.1184304262309808
SCO0151	0.054810238729855916	0.044671420108787	0.04093361024133449	0.11127183878778882
SCO0152	0.11735850499539295	0.11798729832888655	0.05591132323073387	0.12234374201455414
SCO0153	0.12293659818394674	0.0764864540460162	0.10911547587504145	0.09925217754788626
SCO0154	0.024332796122521354	0.053055514452215125	0.07808060926411922	0.04087794051796727
SCO0155	0.056065088869310456	0.033147773460871235	0.08683819002997627	0.10245418646208321
SCO0156	0.09751398183447973	0.11925318787238755	0.0595399466373248	0.06752074680033324
SCO0157	0.1675037102657697	0.06666540634513263	0.13512865776143693	0.10274664827695165
SCO0158	0.02873127275190946	0.08999408171425143	0.0799834409966878	0.019387130144432368
